"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Allegan County, MI","26005","American Indian or Alaska Native","1002-5",Suppressed
,"Allegan County, MI","26005","Asian","A",Suppressed
,"Allegan County, MI","26005","Black or African American","2054-5",23
,"Allegan County, MI","26005","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Allegan County, MI","26005","White","2106-3",1164
,"Allegan County, MI","26005","More than one race","M",15
,"Allegan County, MI","26005","Unknown or Not Stated","UNK",0
,"Allegan County, MI","26005","Not Available","NA",0
,"Allegan County, MI","26005","Not Reported","NR",0
,"Bay County, MI","26017","American Indian or Alaska Native","1002-5",Suppressed
,"Bay County, MI","26017","Asian","A",Suppressed
,"Bay County, MI","26017","Black or African American","2054-5",19
,"Bay County, MI","26017","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Bay County, MI","26017","White","2106-3",860
,"Bay County, MI","26017","More than one race","M",49
,"Bay County, MI","26017","Unknown or Not Stated","UNK",0
,"Bay County, MI","26017","Not Available","NA",0
,"Bay County, MI","26017","Not Reported","NR",0
,"Berrien County, MI","26021","American Indian or Alaska Native","1002-5",10
,"Berrien County, MI","26021","Asian","A",38
,"Berrien County, MI","26021","Black or African American","2054-5",279
,"Berrien County, MI","26021","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Berrien County, MI","26021","White","2106-3",1049
,"Berrien County, MI","26021","More than one race","M",62
,"Berrien County, MI","26021","Unknown or Not Stated","UNK",0
,"Berrien County, MI","26021","Not Available","NA",0
,"Berrien County, MI","26021","Not Reported","NR",0
,"Calhoun County, MI","26025","American Indian or Alaska Native","1002-5",Suppressed
,"Calhoun County, MI","26025","Asian","A",50
,"Calhoun County, MI","26025","Black or African American","2054-5",220
,"Calhoun County, MI","26025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Calhoun County, MI","26025","White","2106-3",1138
,"Calhoun County, MI","26025","More than one race","M",59
,"Calhoun County, MI","26025","Unknown or Not Stated","UNK",0
,"Calhoun County, MI","26025","Not Available","NA",0
,"Calhoun County, MI","26025","Not Reported","NR",0
,"Eaton County, MI","26045","American Indian or Alaska Native","1002-5",Suppressed
,"Eaton County, MI","26045","Asian","A",44
,"Eaton County, MI","26045","Black or African American","2054-5",60
,"Eaton County, MI","26045","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Eaton County, MI","26045","White","2106-3",867
,"Eaton County, MI","26045","More than one race","M",42
,"Eaton County, MI","26045","Unknown or Not Stated","UNK",0
,"Eaton County, MI","26045","Not Available","NA",0
,"Eaton County, MI","26045","Not Reported","NR",0
,"Genesee County, MI","26049","American Indian or Alaska Native","1002-5",11
,"Genesee County, MI","26049","Asian","A",44
,"Genesee County, MI","26049","Black or African American","2054-5",1055
,"Genesee County, MI","26049","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Genesee County, MI","26049","White","2106-3",3071
,"Genesee County, MI","26049","More than one race","M",123
,"Genesee County, MI","26049","Unknown or Not Stated","UNK",0
,"Genesee County, MI","26049","Not Available","NA",0
,"Genesee County, MI","26049","Not Reported","NR",0
,"Ingham County, MI","26065","American Indian or Alaska Native","1002-5",11
,"Ingham County, MI","26065","Asian","A",178
,"Ingham County, MI","26065","Black or African American","2054-5",564
