"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Brown County, WI","55009","American Indian or Alaska Native","1002-5",96
,"Brown County, WI","55009","Asian","A",152
,"Brown County, WI","55009","Black or African American","2054-5",153
,"Brown County, WI","55009","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brown County, WI","55009","White","2106-3",2495
,"Brown County, WI","55009","More than one race","M",98
,"Brown County, WI","55009","Unknown or Not Stated","UNK",0
,"Brown County, WI","55009","Not Available","NA",0
,"Brown County, WI","55009","Not Reported","NR",0
,"Dane County, WI","55025","American Indian or Alaska Native","1002-5",13
,"Dane County, WI","55025","Asian","A",383
,"Dane County, WI","55025","Black or African American","2054-5",515
,"Dane County, WI","55025","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Dane County, WI","55025","White","2106-3",4512
,"Dane County, WI","55025","More than one race","M",161
,"Dane County, WI","55025","Unknown or Not Stated","UNK",0
,"Dane County, WI","55025","Not Available","NA",0
,"Dane County, WI","55025","Not Reported","NR",0
,"Fond du Lac County, WI","55039","American Indian or Alaska Native","1002-5",Suppressed
,"Fond du Lac County, WI","55039","Asian","A",13
,"Fond du Lac County, WI","55039","Black or African American","2054-5",45
,"Fond du Lac County, WI","55039","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Fond du Lac County, WI","55039","White","2106-3",897
,"Fond du Lac County, WI","55039","More than one race","M",23
,"Fond du Lac County, WI","55039","Unknown or Not Stated","UNK",0
,"Fond du Lac County, WI","55039","Not Available","NA",0
,"Fond du Lac County, WI","55039","Not Reported","NR",0
,"Kenosha County, WI","55059","American Indian or Alaska Native","1002-5",Suppressed
,"Kenosha County, WI","55059","Asian","A",39
,"Kenosha County, WI","55059","Black or African American","2054-5",192
,"Kenosha County, WI","55059","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Kenosha County, WI","55059","White","2106-3",1361
,"Kenosha County, WI","55059","More than one race","M",70
,"Kenosha County, WI","55059","Unknown or Not Stated","UNK",0
,"Kenosha County, WI","55059","Not Available","NA",0
,"Kenosha County, WI","55059","Not Reported","NR",0
,"La Crosse County, WI","55063","American Indian or Alaska Native","1002-5",Suppressed
,"La Crosse County, WI","55063","Asian","A",98
,"La Crosse County, WI","55063","Black or African American","2054-5",24
,"La Crosse County, WI","55063","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"La Crosse County, WI","55063","White","2106-3",936
,"La Crosse County, WI","55063","More than one race","M",21
,"La Crosse County, WI","55063","Unknown or Not Stated","UNK",0
,"La Crosse County, WI","55063","Not Available","NA",0
,"La Crosse County, WI","55063","Not Reported","NR",0
,"Marathon County, WI","55073","American Indian or Alaska Native","1002-5",Suppressed
,"Marathon County, WI","55073","Asian","A",165
,"Marathon County, WI","55073","Black or African American","2054-5",21
,"Marathon County, WI","55073","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Marathon County, WI","55073","White","2106-3",1251
,"Marathon County, WI","55073","More than one race","M",17
,"Marathon County, WI","55073","Unknown or Not Stated","UNK",0
,"Marathon County, WI","55073","Not Available","NA",0
,"Marathon County, WI","55073","Not Reported","NR",0
,"Milwaukee County, WI","55079","American Indian or Alaska Native","1002-5",57
,"Milwaukee County, WI","55079","Asian","A",816
,"Milwaukee County, WI","55079","Black or African American","2054-5",4029
,"Milwaukee County, WI","55079","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Milwaukee County, WI","55079","White","2106-3",6184
,"Milwaukee County, WI","55079","More than one race","M",487
,"Milwaukee County, WI","55079","Unknown or Not Stated","UNK",0
,"Milwaukee County, WI","55079","Not Available","NA",0
,"Milwaukee County, WI","55079","Not Reported","NR",0
,"Outagamie County, WI","55087","American Indian or Alaska Native","1002-5",28
,"Outagamie County, WI","55087","Asian","A",117
,"Outagamie County, WI","55087","Black or African American","2054-5",79
,"Outagamie County, WI","55087","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Outagamie County, WI","55087","White","2106-3",1833
,"Outagamie County, WI","55087","More than one race","M",28
,"Outagamie County, WI","55087","Unknown or Not Stated","UNK",0
,"Outagamie County, WI","55087","Not Available","NA",0
,"Outagamie County, WI","55087","Not Reported","NR",0
,"Racine County, WI","55101","American Indian or Alaska Native","1002-5",Suppressed
,"Racine County, WI","55101","Asian","A",35
,"Racine County, WI","55101","Black or African American","2054-5",385
,"Racine County, WI","55101","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Racine County, WI","55101","White","2106-3",1597
,"Racine County, WI","55101","More than one race","M",100
,"Racine County, WI","55101","Unknown or Not Stated","UNK",0
,"Racine County, WI","55101","Not Available","NA",0
,"Racine County, WI","55101","Not Reported","NR",0
,"Rock County, WI","55105","American Indian or Alaska Native","1002-5",Suppressed
,"Rock County, WI","55105","Asian","A",21
,"Rock County, WI","55105","Black or African American","2054-5",118
,"Rock County, WI","55105","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Rock County, WI","55105","White","2106-3",1560
,"Rock County, WI","55105","More than one race","M",71
,"Rock County, WI","55105","Unknown or Not Stated","UNK",0
,"Rock County, WI","55105","Not Available","NA",0
,"Rock County, WI","55105","Not Reported","NR",0
,"Sheboygan County, WI","55117","American Indian or Alaska Native","1002-5",Suppressed
,"Sheboygan County, WI","55117","Asian","A",139
,"Sheboygan County, WI","55117","Black or African American","2054-5",39
,"Sheboygan County, WI","55117","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Sheboygan County, WI","55117","White","2106-3",926
,"Sheboygan County, WI","55117","More than one race","M",27
,"Sheboygan County, WI","55117","Unknown or Not Stated","UNK",0
,"Sheboygan County, WI","55117","Not Available","NA",0
,"Sheboygan County, WI","55117","Not Reported","NR",0
,"Walworth County, WI","55127","American Indian or Alaska Native","1002-5",Suppressed
,"Walworth County, WI","55127","Asian","A",Suppressed
,"Walworth County, WI","55127","Black or African American","2054-5",Suppressed
,"Walworth County, WI","55127","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Walworth County, WI","55127","White","2106-3",868
,"Walworth County, WI","55127","More than one race","M",16
,"Walworth County, WI","55127","Unknown or Not Stated","UNK",0
,"Walworth County, WI","55127","Not Available","NA",0
,"Walworth County, WI","55127","Not Reported","NR",0
,"Washington County, WI","55131","American Indian or Alaska Native","1002-5",Suppressed
,"Washington County, WI","55131","Asian","A",41
,"Washington County, WI","55131","Black or African American","2054-5",24
,"Washington County, WI","55131","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Washington County, WI","55131","White","2106-3",1181
,"Washington County, WI","55131","More than one race","M",28
,"Washington County, WI","55131","Unknown or Not Stated","UNK",0
,"Washington County, WI","55131","Not Available","NA",0
,"Washington County, WI","55131","Not Reported","NR",0
,"Waukesha County, WI","55133","American Indian or Alaska Native","1002-5",Suppressed
,"Waukesha County, WI","55133","Asian","A",201
,"Waukesha County, WI","55133","Black or African American","2054-5",77
,"Waukesha County, WI","55133","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Waukesha County, WI","55133","White","2106-3",3414
,"Waukesha County, WI","55133","More than one race","M",67
,"Waukesha County, WI","55133","Unknown or Not Stated","UNK",0
,"Waukesha County, WI","55133","Not Available","NA",0
,"Waukesha County, WI","55133","Not Reported","NR",0
,"Winnebago County, WI","55139","American Indian or Alaska Native","1002-5",10
,"Winnebago County, WI","55139","Asian","A",106
,"Winnebago County, WI","55139","Black or African American","2054-5",86
,"Winnebago County, WI","55139","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Winnebago County, WI","55139","White","2106-3",1384
,"Winnebago County, WI","55139","More than one race","M",29
,"Winnebago County, WI","55139","Unknown or Not Stated","UNK",0
,"Winnebago County, WI","55139","Not Available","NA",0
,"Winnebago County, WI","55139","Not Reported","NR",0
,"Unidentified Counties, WI","55999","American Indian or Alaska Native","1002-5",361
,"Unidentified Counties, WI","55999","Asian","A",392
,"Unidentified Counties, WI","55999","Black or African American","2054-5",215
,"Unidentified Counties, WI","55999","Native Hawaiian or Other Pacific Islander","NHOPI",15
,"Unidentified Counties, WI","55999","White","2106-3",18683
,"Unidentified Counties, WI","55999","More than one race","M",345
,"Unidentified Counties, WI","55999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, WI","55999","Not Available","NA",0
,"Unidentified Counties, WI","55999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Wisconsin (55)"
"Year: 2022"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 6:33:02 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 6:33:02 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
