"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Bell County, TX","48027","Under 15 years","15",Suppressed
,"Bell County, TX","48027","15-19 years","15-19",282
,"Bell County, TX","48027","20-24 years","20-24",1756
,"Bell County, TX","48027","25-29 years","25-29",1934
,"Bell County, TX","48027","30-34 years","30-34",1375
,"Bell County, TX","48027","35-39 years","35-39",595
,"Bell County, TX","48027","40-44 years","40-44",136
,"Bell County, TX","48027","45-49 years","45-49",Suppressed
,"Bell County, TX","48027","50 years and over","50+",Suppressed
,"Bexar County, TX","48029","Under 15 years","15",10
,"Bexar County, TX","48029","15-19 years","15-19",1450
,"Bexar County, TX","48029","20-24 years","20-24",5486
,"Bexar County, TX","48029","25-29 years","25-29",7930
,"Bexar County, TX","48029","30-34 years","30-34",7259
,"Bexar County, TX","48029","35-39 years","35-39",3635
,"Bexar County, TX","48029","40-44 years","40-44",768
,"Bexar County, TX","48029","45-49 years","45-49",48
,"Bexar County, TX","48029","50 years and over","50+",Suppressed
,"Brazoria County, TX","48039","Under 15 years","15",Suppressed
,"Brazoria County, TX","48039","15-19 years","15-19",224
,"Brazoria County, TX","48039","20-24 years","20-24",885
,"Brazoria County, TX","48039","25-29 years","25-29",1359
,"Brazoria County, TX","48039","30-34 years","30-34",1419
,"Brazoria County, TX","48039","35-39 years","35-39",749
,"Brazoria County, TX","48039","40-44 years","40-44",169
,"Brazoria County, TX","48039","45-49 years","45-49",17
,"Brazoria County, TX","48039","50 years and over","50+",0
,"Brazos County, TX","48041","Under 15 years","15",Suppressed
,"Brazos County, TX","48041","15-19 years","15-19",146
,"Brazos County, TX","48041","20-24 years","20-24",579
,"Brazos County, TX","48041","25-29 years","25-29",858
,"Brazos County, TX","48041","30-34 years","30-34",730
,"Brazos County, TX","48041","35-39 years","35-39",373
,"Brazos County, TX","48041","40-44 years","40-44",59
,"Brazos County, TX","48041","45-49 years","45-49",Suppressed
,"Brazos County, TX","48041","50 years and over","50+",Suppressed
,"Cameron County, TX","48061","Under 15 years","15",Suppressed
,"Cameron County, TX","48061","15-19 years","15-19",527
,"Cameron County, TX","48061","20-24 years","20-24",1623
,"Cameron County, TX","48061","25-29 years","25-29",1802
,"Cameron County, TX","48061","30-34 years","30-34",1346
,"Cameron County, TX","48061","35-39 years","35-39",649
,"Cameron County, TX","48061","40-44 years","40-44",150
,"Cameron County, TX","48061","45-49 years","45-49",Suppressed
,"Cameron County, TX","48061","50 years and over","50+",Suppressed
,"Collin County, TX","48085","Under 15 years","15",Suppressed
,"Collin County, TX","48085","15-19 years","15-19",237
,"Collin County, TX","48085","20-24 years","20-24",1261
,"Collin County, TX","48085","25-29 years","25-29",3331
,"Collin County, TX","48085","30-34 years","30-34",4717
,"Collin County, TX","48085","35-39 years","35-39",2687
,"Collin County, TX","48085","40-44 years","40-44",522
,"Collin County, TX","48085","45-49 years","45-49",44
,"Collin County, TX","48085","50 years and over","50+",Suppressed
,"Comal County, TX","48091","Under 15 years","15",Suppressed
,"Comal County, TX","48091","15-19 years","15-19",69
,"Comal County, TX","48091","20-24 years","20-24",275
,"Comal County, TX","48091","25-29 years","25-29",530
,"Comal County, TX","48091","30-34 years","30-34",631
,"Comal County, TX","48091","35-39 years","35-39",345
,"Comal County, TX","48091","40-44 years","40-44",56
,"Comal County, TX","48091","45-49 years","45-49",Suppressed
,"Comal County, TX","48091","50 years and over","50+",Suppressed
,"Dallas County, TX","48113","Under 15 years","15",33
,"Dallas County, TX","48113","15-19 years","15-19",2169
,"Dallas County, TX","48113","20-24 years","20-24",7426
,"Dallas County, TX","48113","25-29 years","25-29",10233
,"Dallas County, TX","48113","30-34 years","30-34",10449
,"Dallas County, TX","48113","35-39 years","35-39",5662
,"Dallas County, TX","48113","40-44 years","40-44",1194
,"Dallas County, TX","48113","45-49 years","45-49",76
,"Dallas County, TX","48113","50 years and over","50+",Suppressed
,"Denton County, TX","48121","Under 15 years","15",Suppressed
,"Denton County, TX","48121","15-19 years","15-19",284
,"Denton County, TX","48121","20-24 years","20-24",1349
,"Denton County, TX","48121","25-29 years","25-29",3211
,"Denton County, TX","48121","30-34 years","30-34",4121
,"Denton County, TX","48121","35-39 years","35-39",2116
,"Denton County, TX","48121","40-44 years","40-44",377
,"Denton County, TX","48121","45-49 years","45-49",32
,"Denton County, TX","48121","50 years and over","50+",Suppressed
,"Ector County, TX","48135","Under 15 years","15",Suppressed
,"Ector County, TX","48135","15-19 years","15-19",260
,"Ector County, TX","48135","20-24 years","20-24",843
,"Ector County, TX","48135","25-29 years","25-29",899
,"Ector County, TX","48135","30-34 years","30-34",692
,"Ector County, TX","48135","35-39 years","35-39",273
,"Ector County, TX","48135","40-44 years","40-44",43
,"Ector County, TX","48135","45-49 years","45-49",0
,"Ector County, TX","48135","50 years and over","50+",0
,"Ellis County, TX","48139","Under 15 years","15",0
,"Ellis County, TX","48139","15-19 years","15-19",126
,"Ellis County, TX","48139","20-24 years","20-24",529
,"Ellis County, TX","48139","25-29 years","25-29",845
,"Ellis County, TX","48139","30-34 years","30-34",826
,"Ellis County, TX","48139","35-39 years","35-39",394
,"Ellis County, TX","48139","40-44 years","40-44",94
,"Ellis County, TX","48139","45-49 years","45-49",Suppressed
,"Ellis County, TX","48139","50 years and over","50+",0
,"El Paso County, TX","48141","Under 15 years","15",15
,"El Paso County, TX","48141","15-19 years","15-19",755
,"El Paso County, TX","48141","20-24 years","20-24",3031
,"El Paso County, TX","48141","25-29 years","25-29",3554
