"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Blount County, TN","47009","American Indian or Alaska Native","1002-5",Suppressed
,"Blount County, TN","47009","Asian","A",25
,"Blount County, TN","47009","Black or African American","2054-5",34
,"Blount County, TN","47009","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Blount County, TN","47009","White","2106-3",1226
,"Blount County, TN","47009","More than one race","M",25
,"Blount County, TN","47009","Unknown or Not Stated","UNK",0
,"Blount County, TN","47009","Not Available","NA",0
,"Blount County, TN","47009","Not Reported","NR",0
,"Davidson County, TN","47037","American Indian or Alaska Native","1002-5",96
,"Davidson County, TN","47037","Asian","A",391
,"Davidson County, TN","47037","Black or African American","2054-5",2425
,"Davidson County, TN","47037","Native Hawaiian or Other Pacific Islander","NHOPI",68
,"Davidson County, TN","47037","White","2106-3",6945
,"Davidson County, TN","47037","More than one race","M",230
,"Davidson County, TN","47037","Unknown or Not Stated","UNK",0
,"Davidson County, TN","47037","Not Available","NA",0
,"Davidson County, TN","47037","Not Reported","NR",0
,"Hamilton County, TN","47065","American Indian or Alaska Native","1002-5",25
,"Hamilton County, TN","47065","Asian","A",109
,"Hamilton County, TN","47065","Black or African American","2054-5",885
,"Hamilton County, TN","47065","Native Hawaiian or Other Pacific Islander","NHOPI",20
,"Hamilton County, TN","47065","White","2106-3",3266
,"Hamilton County, TN","47065","More than one race","M",98
,"Hamilton County, TN","47065","Unknown or Not Stated","UNK",0
,"Hamilton County, TN","47065","Not Available","NA",0
,"Hamilton County, TN","47065","Not Reported","NR",0
,"Knox County, TN","47093","American Indian or Alaska Native","1002-5",12
,"Knox County, TN","47093","Asian","A",146
,"Knox County, TN","47093","Black or African American","2054-5",538
,"Knox County, TN","47093","Native Hawaiian or Other Pacific Islander","NHOPI",28
,"Knox County, TN","47093","White","2106-3",4582
,"Knox County, TN","47093","More than one race","M",99
,"Knox County, TN","47093","Unknown or Not Stated","UNK",0
,"Knox County, TN","47093","Not Available","NA",0
,"Knox County, TN","47093","Not Reported","NR",0
,"Montgomery County, TN","47125","American Indian or Alaska Native","1002-5",25
,"Montgomery County, TN","47125","Asian","A",98
,"Montgomery County, TN","47125","Black or African American","2054-5",847
,"Montgomery County, TN","47125","Native Hawaiian or Other Pacific Islander","NHOPI",25
,"Montgomery County, TN","47125","White","2106-3",2597
,"Montgomery County, TN","47125","More than one race","M",211
,"Montgomery County, TN","47125","Unknown or Not Stated","UNK",0
,"Montgomery County, TN","47125","Not Available","NA",0
,"Montgomery County, TN","47125","Not Reported","NR",0
,"Rutherford County, TN","47149","American Indian or Alaska Native","1002-5",20
,"Rutherford County, TN","47149","Asian","A",172
,"Rutherford County, TN","47149","Black or African American","2054-5",854
,"Rutherford County, TN","47149","Native Hawaiian or Other Pacific Islander","NHOPI",40
,"Rutherford County, TN","47149","White","2106-3",3322
,"Rutherford County, TN","47149","More than one race","M",136
,"Rutherford County, TN","47149","Unknown or Not Stated","UNK",0
,"Rutherford County, TN","47149","Not Available","NA",0
,"Rutherford County, TN","47149","Not Reported","NR",0
,"Shelby County, TN","47157","American Indian or Alaska Native","1002-5",56
,"Shelby County, TN","47157","Asian","A",422
,"Shelby County, TN","47157","Black or African American","2054-5",6886
,"Shelby County, TN","47157","Native Hawaiian or Other Pacific Islander","NHOPI",180
,"Shelby County, TN","47157","White","2106-3",4515
,"Shelby County, TN","47157","More than one race","M",210
,"Shelby County, TN","47157","Unknown or Not Stated","UNK",0
