"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Bell County, TX","48027","Under 15 years","15",Suppressed
,"Bell County, TX","48027","15-19 years","15-19",265
,"Bell County, TX","48027","20-24 years","20-24",1560
,"Bell County, TX","48027","25-29 years","25-29",1877
,"Bell County, TX","48027","30-34 years","30-34",1440
,"Bell County, TX","48027","35-39 years","35-39",626
,"Bell County, TX","48027","40-44 years","40-44",162
,"Bell County, TX","48027","45-49 years","45-49",Suppressed
,"Bell County, TX","48027","50 years and over","50+",Suppressed
,"Bexar County, TX","48029","Under 15 years","15",17
,"Bexar County, TX","48029","15-19 years","15-19",1374
,"Bexar County, TX","48029","20-24 years","20-24",5481
,"Bexar County, TX","48029","25-29 years","25-29",7768
,"Bexar County, TX","48029","30-34 years","30-34",7376
,"Bexar County, TX","48029","35-39 years","35-39",3875
,"Bexar County, TX","48029","40-44 years","40-44",854
,"Bexar County, TX","48029","45-49 years","45-49",45
,"Bexar County, TX","48029","50 years and over","50+",0
,"Brazoria County, TX","48039","Under 15 years","15",Suppressed
,"Brazoria County, TX","48039","15-19 years","15-19",192
,"Brazoria County, TX","48039","20-24 years","20-24",800
,"Brazoria County, TX","48039","25-29 years","25-29",1361
,"Brazoria County, TX","48039","30-34 years","30-34",1428
,"Brazoria County, TX","48039","35-39 years","35-39",781
,"Brazoria County, TX","48039","40-44 years","40-44",184
,"Brazoria County, TX","48039","45-49 years","45-49",11
,"Brazoria County, TX","48039","50 years and over","50+",Suppressed
,"Brazos County, TX","48041","Under 15 years","15",Suppressed
,"Brazos County, TX","48041","15-19 years","15-19",127
,"Brazos County, TX","48041","20-24 years","20-24",565
,"Brazos County, TX","48041","25-29 years","25-29",825
,"Brazos County, TX","48041","30-34 years","30-34",699
,"Brazos County, TX","48041","35-39 years","35-39",358
,"Brazos County, TX","48041","40-44 years","40-44",69
,"Brazos County, TX","48041","45-49 years","45-49",Suppressed
,"Brazos County, TX","48041","50 years and over","50+",0
,"Cameron County, TX","48061","Under 15 years","15",Suppressed
,"Cameron County, TX","48061","15-19 years","15-19",464
,"Cameron County, TX","48061","20-24 years","20-24",1461
,"Cameron County, TX","48061","25-29 years","25-29",1759
,"Cameron County, TX","48061","30-34 years","30-34",1362
,"Cameron County, TX","48061","35-39 years","35-39",628
,"Cameron County, TX","48061","40-44 years","40-44",143
,"Cameron County, TX","48061","45-49 years","45-49",11
,"Cameron County, TX","48061","50 years and over","50+",Suppressed
,"Collin County, TX","48085","Under 15 years","15",Suppressed
,"Collin County, TX","48085","15-19 years","15-19",272
,"Collin County, TX","48085","20-24 years","20-24",1313
,"Collin County, TX","48085","25-29 years","25-29",3505
,"Collin County, TX","48085","30-34 years","30-34",5104
,"Collin County, TX","48085","35-39 years","35-39",2798
,"Collin County, TX","48085","40-44 years","40-44",605
,"Collin County, TX","48085","45-49 years","45-49",49
,"Collin County, TX","48085","50 years and over","50+",Suppressed
,"Comal County, TX","48091","Under 15 years","15",0
,"Comal County, TX","48091","15-19 years","15-19",75
,"Comal County, TX","48091","20-24 years","20-24",305
,"Comal County, TX","48091","25-29 years","25-29",607
,"Comal County, TX","48091","30-34 years","30-34",708
,"Comal County, TX","48091","35-39 years","35-39",413
,"Comal County, TX","48091","40-44 years","40-44",92
,"Comal County, TX","48091","45-49 years","45-49",Suppressed
,"Comal County, TX","48091","50 years and over","50+",Suppressed
,"Dallas County, TX","48113","Under 15 years","15",30
,"Dallas County, TX","48113","15-19 years","15-19",2102
,"Dallas County, TX","48113","20-24 years","20-24",7371
,"Dallas County, TX","48113","25-29 years","25-29",9945
,"Dallas County, TX","48113","30-34 years","30-34",10129
,"Dallas County, TX","48113","35-39 years","35-39",5614
,"Dallas County, TX","48113","40-44 years","40-44",1254
,"Dallas County, TX","48113","45-49 years","45-49",78
,"Dallas County, TX","48113","50 years and over","50+",12
,"Denton County, TX","48121","Under 15 years","15",Suppressed
,"Denton County, TX","48121","15-19 years","15-19",270
,"Denton County, TX","48121","20-24 years","20-24",1330
,"Denton County, TX","48121","25-29 years","25-29",3278
,"Denton County, TX","48121","30-34 years","30-34",4456
,"Denton County, TX","48121","35-39 years","35-39",2228
,"Denton County, TX","48121","40-44 years","40-44",486
,"Denton County, TX","48121","45-49 years","45-49",40
,"Denton County, TX","48121","50 years and over","50+",Suppressed
,"Ector County, TX","48135","Under 15 years","15",0
,"Ector County, TX","48135","15-19 years","15-19",223
,"Ector County, TX","48135","20-24 years","20-24",861
,"Ector County, TX","48135","25-29 years","25-29",974
,"Ector County, TX","48135","30-34 years","30-34",697
,"Ector County, TX","48135","35-39 years","35-39",292
,"Ector County, TX","48135","40-44 years","40-44",61
,"Ector County, TX","48135","45-49 years","45-49",Suppressed
,"Ector County, TX","48135","50 years and over","50+",Suppressed
,"Ellis County, TX","48139","Under 15 years","15",Suppressed
,"Ellis County, TX","48139","15-19 years","15-19",123
,"Ellis County, TX","48139","20-24 years","20-24",487
,"Ellis County, TX","48139","25-29 years","25-29",906
,"Ellis County, TX","48139","30-34 years","30-34",883
,"Ellis County, TX","48139","35-39 years","35-39",413
,"Ellis County, TX","48139","40-44 years","40-44",93
,"Ellis County, TX","48139","45-49 years","45-49",Suppressed
,"Ellis County, TX","48139","50 years and over","50+",Suppressed
,"El Paso County, TX","48141","Under 15 years","15",Suppressed
,"El Paso County, TX","48141","15-19 years","15-19",650
,"El Paso County, TX","48141","20-24 years","20-24",2704
,"El Paso County, TX","48141","25-29 years","25-29",3264
,"El Paso County, TX","48141","30-34 years","30-34",2700
,"El Paso County, TX","48141","35-39 years","35-39",1192
,"El Paso County, TX","48141","40-44 years","40-44",280
,"El Paso County, TX","48141","45-49 years","45-49",Suppressed
,"El Paso County, TX","48141","50 years and over","50+",0
,"Fort Bend County, TX","48157","Under 15 years","15",Suppressed
,"Fort Bend County, TX","48157","15-19 years","15-19",204
,"Fort Bend County, TX","48157","20-24 years","20-24",959
,"Fort Bend County, TX","48157","25-29 years","25-29",2119
,"Fort Bend County, TX","48157","30-34 years","30-34",3356
,"Fort Bend County, TX","48157","35-39 years","35-39",2169
,"Fort Bend County, TX","48157","40-44 years","40-44",541
,"Fort Bend County, TX","48157","45-49 years","45-49",45
,"Fort Bend County, TX","48157","50 years and over","50+",Suppressed
,"Galveston County, TX","48167","Under 15 years","15",Suppressed
,"Galveston County, TX","48167","15-19 years","15-19",184
,"Galveston County, TX","48167","20-24 years","20-24",758
,"Galveston County, TX","48167","25-29 years","25-29",1103
,"Galveston County, TX","48167","30-34 years","30-34",1214
,"Galveston County, TX","48167","35-39 years","35-39",556
,"Galveston County, TX","48167","40-44 years","40-44",110
,"Galveston County, TX","48167","45-49 years","45-49",Suppressed
,"Galveston County, TX","48167","50 years and over","50+",Suppressed
,"Grayson County, TX","48181","Under 15 years","15",Suppressed
,"Grayson County, TX","48181","15-19 years","15-19",97
,"Grayson County, TX","48181","20-24 years","20-24",428
,"Grayson County, TX","48181","25-29 years","25-29",554
,"Grayson County, TX","48181","30-34 years","30-34",463
,"Grayson County, TX","48181","35-39 years","35-39",202
,"Grayson County, TX","48181","40-44 years","40-44",39
,"Grayson County, TX","48181","45-49 years","45-49",Suppressed
,"Grayson County, TX","48181","50 years and over","50+",0
,"Gregg County, TX","48183","Under 15 years","15",Suppressed
,"Gregg County, TX","48183","15-19 years","15-19",91
,"Gregg County, TX","48183","20-24 years","20-24",458
,"Gregg County, TX","48183","25-29 years","25-29",528
,"Gregg County, TX","48183","30-34 years","30-34",358
,"Gregg County, TX","48183","35-39 years","35-39",175
,"Gregg County, TX","48183","40-44 years","40-44",41
,"Gregg County, TX","48183","45-49 years","45-49",Suppressed
,"Gregg County, TX","48183","50 years and over","50+",0
,"Guadalupe County, TX","48187","Under 15 years","15",0
,"Guadalupe County, TX","48187","15-19 years","15-19",87
,"Guadalupe County, TX","48187","20-24 years","20-24",387
,"Guadalupe County, TX","48187","25-29 years","25-29",681
,"Guadalupe County, TX","48187","30-34 years","30-34",723
,"Guadalupe County, TX","48187","35-39 years","35-39",335
,"Guadalupe County, TX","48187","40-44 years","40-44",68
,"Guadalupe County, TX","48187","45-49 years","45-49",Suppressed
,"Guadalupe County, TX","48187","50 years and over","50+",0
,"Harris County, TX","48201","Under 15 years","15",41
,"Harris County, TX","48201","15-19 years","15-19",3140
,"Harris County, TX","48201","20-24 years","20-24",11588
,"Harris County, TX","48201","25-29 years","25-29",17353
,"Harris County, TX","48201","30-34 years","30-34",18451
,"Harris County, TX","48201","35-39 years","35-39",10522
