"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Bell County, TX","48027","American Indian or Alaska Native","1002-5",46
,"Bell County, TX","48027","Asian","A",228
,"Bell County, TX","48027","Black or African American","2054-5",1413
,"Bell County, TX","48027","Native Hawaiian or Other Pacific Islander","NHOPI",99
,"Bell County, TX","48027","White","2106-3",3870
,"Bell County, TX","48027","More than one race","M",280
,"Bell County, TX","48027","Unknown or Not Stated","UNK",0
,"Bell County, TX","48027","Not Available","NA",0
,"Bell County, TX","48027","Not Reported","NR",0
,"Bexar County, TX","48029","American Indian or Alaska Native","1002-5",100
,"Bexar County, TX","48029","Asian","A",1035
,"Bexar County, TX","48029","Black or African American","2054-5",2244
,"Bexar County, TX","48029","Native Hawaiian or Other Pacific Islander","NHOPI",68
,"Bexar County, TX","48029","White","2106-3",22764
,"Bexar County, TX","48029","More than one race","M",579
,"Bexar County, TX","48029","Unknown or Not Stated","UNK",0
,"Bexar County, TX","48029","Not Available","NA",0
,"Bexar County, TX","48029","Not Reported","NR",0
,"Brazoria County, TX","48039","American Indian or Alaska Native","1002-5",10
,"Brazoria County, TX","48039","Asian","A",372
,"Brazoria County, TX","48039","Black or African American","2054-5",788
,"Brazoria County, TX","48039","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brazoria County, TX","48039","White","2106-3",3497
,"Brazoria County, TX","48039","More than one race","M",87
,"Brazoria County, TX","48039","Unknown or Not Stated","UNK",0
,"Brazoria County, TX","48039","Not Available","NA",0
,"Brazoria County, TX","48039","Not Reported","NR",0
,"Brazos County, TX","48041","American Indian or Alaska Native","1002-5",Suppressed
,"Brazos County, TX","48041","Asian","A",135
,"Brazos County, TX","48041","Black or African American","2054-5",345
,"Brazos County, TX","48041","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brazos County, TX","48041","White","2106-3",2123
,"Brazos County, TX","48041","More than one race","M",37
,"Brazos County, TX","48041","Unknown or Not Stated","UNK",0
,"Brazos County, TX","48041","Not Available","NA",0
,"Brazos County, TX","48041","Not Reported","NR",0
,"Cameron County, TX","48061","American Indian or Alaska Native","1002-5",Suppressed
,"Cameron County, TX","48061","Asian","A",36
,"Cameron County, TX","48061","Black or African American","2054-5",82
,"Cameron County, TX","48061","Native Hawaiian or Other Pacific Islander","NHOPI",17
,"Cameron County, TX","48061","White","2106-3",5693
,"Cameron County, TX","48061","More than one race","M",Suppressed
,"Cameron County, TX","48061","Unknown or Not Stated","UNK",0
,"Cameron County, TX","48061","Not Available","NA",0
,"Cameron County, TX","48061","Not Reported","NR",0
,"Collin County, TX","48085","American Indian or Alaska Native","1002-5",53
,"Collin County, TX","48085","Asian","A",3383
,"Collin County, TX","48085","Black or African American","2054-5",1734
,"Collin County, TX","48085","Native Hawaiian or Other Pacific Islander","NHOPI",17
,"Collin County, TX","48085","White","2106-3",8188
,"Collin County, TX","48085","More than one race","M",275
,"Collin County, TX","48085","Unknown or Not Stated","UNK",0
,"Collin County, TX","48085","Not Available","NA",0
,"Collin County, TX","48085","Not Reported","NR",0
,"Comal County, TX","48091","American Indian or Alaska Native","1002-5",10
,"Comal County, TX","48091","Asian","A",53
,"Comal County, TX","48091","Black or African American","2054-5",63
,"Comal County, TX","48091","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Comal County, TX","48091","White","2106-3",2022
,"Comal County, TX","48091","More than one race","M",47
,"Comal County, TX","48091","Unknown or Not Stated","UNK",0
,"Comal County, TX","48091","Not Available","NA",0
,"Comal County, TX","48091","Not Reported","NR",0
,"Dallas County, TX","48113","American Indian or Alaska Native","1002-5",83
,"Dallas County, TX","48113","Asian","A",2689
,"Dallas County, TX","48113","Black or African American","2054-5",6711
,"Dallas County, TX","48113","Native Hawaiian or Other Pacific Islander","NHOPI",38
,"Dallas County, TX","48113","White","2106-3",26495
,"Dallas County, TX","48113","More than one race","M",519
,"Dallas County, TX","48113","Unknown or Not Stated","UNK",0
,"Dallas County, TX","48113","Not Available","NA",0
,"Dallas County, TX","48113","Not Reported","NR",0
