"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Champaign County, IL","17019","Under 15 years","15",Suppressed
,"Champaign County, IL","17019","15-19 years","15-19",86
,"Champaign County, IL","17019","20-24 years","20-24",311
,"Champaign County, IL","17019","25-29 years","25-29",561
,"Champaign County, IL","17019","30-34 years","30-34",570
,"Champaign County, IL","17019","35-39 years","35-39",304
,"Champaign County, IL","17019","40-44 years","40-44",72
,"Champaign County, IL","17019","45-49 years","45-49",Suppressed
,"Champaign County, IL","17019","50 years and over","50+",0
,"Cook County, IL","17031","Under 15 years","15",23
,"Cook County, IL","17031","15-19 years","15-19",1496
,"Cook County, IL","17031","20-24 years","20-24",6785
,"Cook County, IL","17031","25-29 years","25-29",11556
,"Cook County, IL","17031","30-34 years","30-34",17164
,"Cook County, IL","17031","35-39 years","35-39",11298
,"Cook County, IL","17031","40-44 years","40-44",2691
,"Cook County, IL","17031","45-49 years","45-49",198
,"Cook County, IL","17031","50 years and over","50+",19
,"DeKalb County, IL","17037","Under 15 years","15",Suppressed
,"DeKalb County, IL","17037","15-19 years","15-19",28
,"DeKalb County, IL","17037","20-24 years","20-24",156
,"DeKalb County, IL","17037","25-29 years","25-29",304
,"DeKalb County, IL","17037","30-34 years","30-34",356
,"DeKalb County, IL","17037","35-39 years","35-39",125
,"DeKalb County, IL","17037","40-44 years","40-44",42
,"DeKalb County, IL","17037","45-49 years","45-49",Suppressed
,"DeKalb County, IL","17037","50 years and over","50+",0
,"DuPage County, IL","17043","Under 15 years","15",Suppressed
,"DuPage County, IL","17043","15-19 years","15-19",134
,"DuPage County, IL","17043","20-24 years","20-24",710
,"DuPage County, IL","17043","25-29 years","25-29",1906
,"DuPage County, IL","17043","30-34 years","30-34",3804
,"DuPage County, IL","17043","35-39 years","35-39",2442
,"DuPage County, IL","17043","40-44 years","40-44",467
,"DuPage County, IL","17043","45-49 years","45-49",28
,"DuPage County, IL","17043","50 years and over","50+",Suppressed
,"Kane County, IL","17089","Under 15 years","15",Suppressed
