"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Albany County, NY","36001","American Indian or Alaska Native","1002-5",15
,"Albany County, NY","36001","Asian","A",342
,"Albany County, NY","36001","Black or African American","2054-5",604
,"Albany County, NY","36001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Albany County, NY","36001","White","2106-3",1682
,"Albany County, NY","36001","More than one race","M",129
,"Albany County, NY","36001","Unknown or Not Stated","UNK",0
,"Albany County, NY","36001","Not Available","NA",0
,"Albany County, NY","36001","Not Reported","NR",0
,"Bronx County, NY","36005","American Indian or Alaska Native","1002-5",112
,"Bronx County, NY","36005","Asian","A",1059
,"Bronx County, NY","36005","Black or African American","2054-5",8097
,"Bronx County, NY","36005","Native Hawaiian or Other Pacific Islander","NHOPI",38
,"Bronx County, NY","36005","White","2106-3",6782
,"Bronx County, NY","36005","More than one race","M",244
,"Bronx County, NY","36005","Unknown or Not Stated","UNK",0
,"Bronx County, NY","36005","Not Available","NA",0
,"Bronx County, NY","36005","Not Reported","NR",0
,"Broome County, NY","36007","American Indian or Alaska Native","1002-5",Suppressed
,"Broome County, NY","36007","Asian","A",112
,"Broome County, NY","36007","Black or African American","2054-5",180
,"Broome County, NY","36007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Broome County, NY","36007","White","2106-3",1340
,"Broome County, NY","36007","More than one race","M",74
,"Broome County, NY","36007","Unknown or Not Stated","UNK",0
,"Broome County, NY","36007","Not Available","NA",0
,"Broome County, NY","36007","Not Reported","NR",0
,"Chautauqua County, NY","36013","American Indian or Alaska Native","1002-5",15
,"Chautauqua County, NY","36013","Asian","A",10
,"Chautauqua County, NY","36013","Black or African American","2054-5",48
,"Chautauqua County, NY","36013","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Chautauqua County, NY","36013","White","2106-3",1032
,"Chautauqua County, NY","36013","More than one race","M",44
,"Chautauqua County, NY","36013","Unknown or Not Stated","UNK",0
,"Chautauqua County, NY","36013","Not Available","NA",0
,"Chautauqua County, NY","36013","Not Reported","NR",0
,"Dutchess County, NY","36027","American Indian or Alaska Native","1002-5",11
,"Dutchess County, NY","36027","Asian","A",118
,"Dutchess County, NY","36027","Black or African American","2054-5",378
,"Dutchess County, NY","36027","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Dutchess County, NY","36027","White","2106-3",2026
,"Dutchess County, NY","36027","More than one race","M",105
,"Dutchess County, NY","36027","Unknown or Not Stated","UNK",0
,"Dutchess County, NY","36027","Not Available","NA",0
,"Dutchess County, NY","36027","Not Reported","NR",0
,"Erie County, NY","36029","American Indian or Alaska Native","1002-5",64
,"Erie County, NY","36029","Asian","A",855
,"Erie County, NY","36029","Black or African American","2054-5",1609
,"Erie County, NY","36029","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Erie County, NY","36029","White","2106-3",5954
,"Erie County, NY","36029","More than one race","M",276
,"Erie County, NY","36029","Unknown or Not Stated","UNK",0
,"Erie County, NY","36029","Not Available","NA",0
,"Erie County, NY","36029","Not Reported","NR",0
,"Jefferson County, NY","36045","American Indian or Alaska Native","1002-5",10
,"Jefferson County, NY","36045","Asian","A",48
,"Jefferson County, NY","36045","Black or African American","2054-5",145
,"Jefferson County, NY","36045","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Jefferson County, NY","36045","White","2106-3",1274
,"Jefferson County, NY","36045","More than one race","M",53
,"Jefferson County, NY","36045","Unknown or Not Stated","UNK",0
,"Jefferson County, NY","36045","Not Available","NA",0
,"Jefferson County, NY","36045","Not Reported","NR",0
,"Kings County, NY","36047","American Indian or Alaska Native","1002-5",68
,"Kings County, NY","36047","Asian","A",3722
,"Kings County, NY","36047","Black or African American","2054-5",7452
,"Kings County, NY","36047","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Kings County, NY","36047","White","2106-3",21228
,"Kings County, NY","36047","More than one race","M",703
,"Kings County, NY","36047","Unknown or Not Stated","UNK",0
,"Kings County, NY","36047","Not Available","NA",0
,"Kings County, NY","36047","Not Reported","NR",0
,"Monroe County, NY","36055","American Indian or Alaska Native","1002-5",14
,"Monroe County, NY","36055","Asian","A",380
,"Monroe County, NY","36055","Black or African American","2054-5",1559
,"Monroe County, NY","36055","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Monroe County, NY","36055","White","2106-3",4752
,"Monroe County, NY","36055","More than one race","M",262
,"Monroe County, NY","36055","Unknown or Not Stated","UNK",0
,"Monroe County, NY","36055","Not Available","NA",0
,"Monroe County, NY","36055","Not Reported","NR",0
,"Nassau County, NY","36059","American Indian or Alaska Native","1002-5",27
,"Nassau County, NY","36059","Asian","A",2361
,"Nassau County, NY","36059","Black or African American","2054-5",1675
,"Nassau County, NY","36059","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Nassau County, NY","36059","White","2106-3",9312
,"Nassau County, NY","36059","More than one race","M",145
,"Nassau County, NY","36059","Unknown or Not Stated","UNK",0
,"Nassau County, NY","36059","Not Available","NA",0
,"Nassau County, NY","36059","Not Reported","NR",0
,"New York County, NY","36061","American Indian or Alaska Native","1002-5",58
,"New York County, NY","36061","Asian","A",1953
,"New York County, NY","36061","Black or African American","2054-5",2869
,"New York County, NY","36061","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"New York County, NY","36061","White","2106-3",9307
,"New York County, NY","36061","More than one race","M",310
,"New York County, NY","36061","Unknown or Not Stated","UNK",0
,"New York County, NY","36061","Not Available","NA",0
,"New York County, NY","36061","Not Reported","NR",0
,"Niagara County, NY","36063","American Indian or Alaska Native","1002-5",22
,"Niagara County, NY","36063","Asian","A",56
,"Niagara County, NY","36063","Black or African American","2054-5",212
,"Niagara County, NY","36063","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Niagara County, NY","36063","White","2106-3",1443
,"Niagara County, NY","36063","More than one race","M",85
,"Niagara County, NY","36063","Unknown or Not Stated","UNK",0
,"Niagara County, NY","36063","Not Available","NA",0
,"Niagara County, NY","36063","Not Reported","NR",0
,"Oneida County, NY","36065","American Indian or Alaska Native","1002-5",Suppressed
,"Oneida County, NY","36065","Asian","A",141
,"Oneida County, NY","36065","Black or African American","2054-5",243
,"Oneida County, NY","36065","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Oneida County, NY","36065","White","2106-3",1719
,"Oneida County, NY","36065","More than one race","M",66
,"Oneida County, NY","36065","Unknown or Not Stated","UNK",0
,"Oneida County, NY","36065","Not Available","NA",0
,"Oneida County, NY","36065","Not Reported","NR",0
,"Onondaga County, NY","36067","American Indian or Alaska Native","1002-5",36
,"Onondaga County, NY","36067","Asian","A",233
,"Onondaga County, NY","36067","Black or African American","2054-5",865
,"Onondaga County, NY","36067","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Onondaga County, NY","36067","White","2106-3",3002
,"Onondaga County, NY","36067","More than one race","M",213
,"Onondaga County, NY","36067","Unknown or Not Stated","UNK",0
,"Onondaga County, NY","36067","Not Available","NA",0
,"Onondaga County, NY","36067","Not Reported","NR",0
,"Ontario County, NY","36069","American Indian or Alaska Native","1002-5",Suppressed
,"Ontario County, NY","36069","Asian","A",18
