"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Aiken County, SC","45003","American Indian or Alaska Native","1002-5",Suppressed
,"Aiken County, SC","45003","Asian","A",25
,"Aiken County, SC","45003","Black or African American","2054-5",520
,"Aiken County, SC","45003","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Aiken County, SC","45003","White","2106-3",1315
,"Aiken County, SC","45003","More than one race","M",71
,"Aiken County, SC","45003","Unknown or Not Stated","UNK",0
,"Aiken County, SC","45003","Not Available","NA",0
,"Aiken County, SC","45003","Not Reported","NR",0
,"Anderson County, SC","45007","American Indian or Alaska Native","1002-5",10
,"Anderson County, SC","45007","Asian","A",32
,"Anderson County, SC","45007","Black or African American","2054-5",351
,"Anderson County, SC","45007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Anderson County, SC","45007","White","2106-3",1885
,"Anderson County, SC","45007","More than one race","M",50
,"Anderson County, SC","45007","Unknown or Not Stated","UNK",0
,"Anderson County, SC","45007","Not Available","NA",0
,"Anderson County, SC","45007","Not Reported","NR",0
,"Beaufort County, SC","45013","American Indian or Alaska Native","1002-5",Suppressed
,"Beaufort County, SC","45013","Asian","A",35
,"Beaufort County, SC","45013","Black or African American","2054-5",360
,"Beaufort County, SC","45013","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Beaufort County, SC","45013","White","2106-3",1425
,"Beaufort County, SC","45013","More than one race","M",57
,"Beaufort County, SC","45013","Unknown or Not Stated","UNK",0
,"Beaufort County, SC","45013","Not Available","NA",0
,"Beaufort County, SC","45013","Not Reported","NR",0
,"Berkeley County, SC","45015","American Indian or Alaska Native","1002-5",17
,"Berkeley County, SC","45015","Asian","A",80
,"Berkeley County, SC","45015","Black or African American","2054-5",770
,"Berkeley County, SC","45015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Berkeley County, SC","45015","White","2106-3",2304
,"Berkeley County, SC","45015","More than one race","M",121
,"Berkeley County, SC","45015","Unknown or Not Stated","UNK",0
,"Berkeley County, SC","45015","Not Available","NA",0
,"Berkeley County, SC","45015","Not Reported","NR",0
,"Charleston County, SC","45019","American Indian or Alaska Native","1002-5",31
,"Charleston County, SC","45019","Asian","A",128
,"Charleston County, SC","45019","Black or African American","2054-5",1072
,"Charleston County, SC","45019","Native Hawaiian or Other Pacific Islander","NHOPI",13
,"Charleston County, SC","45019","White","2106-3",3738
,"Charleston County, SC","45019","More than one race","M",112
,"Charleston County, SC","45019","Unknown or Not Stated","UNK",0
,"Charleston County, SC","45019","Not Available","NA",0
,"Charleston County, SC","45019","Not Reported","NR",0
,"Dorchester County, SC","45035","American Indian or Alaska Native","1002-5",12
,"Dorchester County, SC","45035","Asian","A",45
,"Dorchester County, SC","45035","Black or African American","2054-5",549
,"Dorchester County, SC","45035","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Dorchester County, SC","45035","White","2106-3",1395
,"Dorchester County, SC","45035","More than one race","M",79
,"Dorchester County, SC","45035","Unknown or Not Stated","UNK",0
,"Dorchester County, SC","45035","Not Available","NA",0
,"Dorchester County, SC","45035","Not Reported","NR",0
,"Florence County, SC","45041","American Indian or Alaska Native","1002-5",Suppressed
,"Florence County, SC","45041","Asian","A",43
,"Florence County, SC","45041","Black or African American","2054-5",688
,"Florence County, SC","45041","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Florence County, SC","45041","White","2106-3",755
,"Florence County, SC","45041","More than one race","M",32
,"Florence County, SC","45041","Unknown or Not Stated","UNK",0
,"Florence County, SC","45041","Not Available","NA",0
,"Florence County, SC","45041","Not Reported","NR",0
,"Greenville County, SC","45045","American Indian or Alaska Native","1002-5",40
,"Greenville County, SC","45045","Asian","A",189
,"Greenville County, SC","45045","Black or African American","2054-5",1239
,"Greenville County, SC","45045","Native Hawaiian or Other Pacific Islander","NHOPI",27
,"Greenville County, SC","45045","White","2106-3",4989
,"Greenville County, SC","45045","More than one race","M",183
,"Greenville County, SC","45045","Unknown or Not Stated","UNK",0
,"Greenville County, SC","45045","Not Available","NA",0
,"Greenville County, SC","45045","Not Reported","NR",0
,"Horry County, SC","45051","American Indian or Alaska Native","1002-5",28
,"Horry County, SC","45051","Asian","A",63
,"Horry County, SC","45051","Black or African American","2054-5",606
,"Horry County, SC","45051","Native Hawaiian or Other Pacific Islander","NHOPI",18
,"Horry County, SC","45051","White","2106-3",2681
,"Horry County, SC","45051","More than one race","M",111
,"Horry County, SC","45051","Unknown or Not Stated","UNK",0
,"Horry County, SC","45051","Not Available","NA",0
,"Horry County, SC","45051","Not Reported","NR",0
,"Lexington County, SC","45063","American Indian or Alaska Native","1002-5",16
,"Lexington County, SC","45063","Asian","A",95
,"Lexington County, SC","45063","Black or African American","2054-5",623
,"Lexington County, SC","45063","Native Hawaiian or Other Pacific Islander","NHOPI",13
,"Lexington County, SC","45063","White","2106-3",2437
,"Lexington County, SC","45063","More than one race","M",99
,"Lexington County, SC","45063","Unknown or Not Stated","UNK",0
,"Lexington County, SC","45063","Not Available","NA",0
,"Lexington County, SC","45063","Not Reported","NR",0
,"Pickens County, SC","45077","American Indian or Alaska Native","1002-5",Suppressed
,"Pickens County, SC","45077","Asian","A",28
,"Pickens County, SC","45077","Black or African American","2054-5",107
,"Pickens County, SC","45077","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Pickens County, SC","45077","White","2106-3",1152
,"Pickens County, SC","45077","More than one race","M",35
,"Pickens County, SC","45077","Unknown or Not Stated","UNK",0
,"Pickens County, SC","45077","Not Available","NA",0
,"Pickens County, SC","45077","Not Reported","NR",0
,"Richland County, SC","45079","American Indian or Alaska Native","1002-5",23
,"Richland County, SC","45079","Asian","A",133
,"Richland County, SC","45079","Black or African American","2054-5",2340
,"Richland County, SC","45079","Native Hawaiian or Other Pacific Islander","NHOPI",22
,"Richland County, SC","45079","White","2106-3",1773
,"Richland County, SC","45079","More than one race","M",158
,"Richland County, SC","45079","Unknown or Not Stated","UNK",0
,"Richland County, SC","45079","Not Available","NA",0
,"Richland County, SC","45079","Not Reported","NR",0
,"Spartanburg County, SC","45083","American Indian or Alaska Native","1002-5",15
,"Spartanburg County, SC","45083","Asian","A",115
,"Spartanburg County, SC","45083","Black or African American","2054-5",855
,"Spartanburg County, SC","45083","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Spartanburg County, SC","45083","White","2106-3",3385
,"Spartanburg County, SC","45083","More than one race","M",136
,"Spartanburg County, SC","45083","Unknown or Not Stated","UNK",0
,"Spartanburg County, SC","45083","Not Available","NA",0
,"Spartanburg County, SC","45083","Not Reported","NR",0
,"Sumter County, SC","45085","American Indian or Alaska Native","1002-5",Suppressed
,"Sumter County, SC","45085","Asian","A",23
,"Sumter County, SC","45085","Black or African American","2054-5",588
