"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Benton County, WA","53005","American Indian or Alaska Native","1002-5",44
,"Benton County, WA","53005","Asian","A",109
,"Benton County, WA","53005","Black or African American","2054-5",66
,"Benton County, WA","53005","Native Hawaiian or Other Pacific Islander","NHOPI",17
,"Benton County, WA","53005","White","2106-3",2311
,"Benton County, WA","53005","More than one race","M",71
,"Benton County, WA","53005","Unknown or Not Stated","UNK",0
,"Benton County, WA","53005","Not Available","NA",0
,"Benton County, WA","53005","Not Reported","NR",0
,"Clark County, WA","53011","American Indian or Alaska Native","1002-5",52
,"Clark County, WA","53011","Asian","A",348
,"Clark County, WA","53011","Black or African American","2054-5",163
,"Clark County, WA","53011","Native Hawaiian or Other Pacific Islander","NHOPI",181
,"Clark County, WA","53011","White","2106-3",4622
,"Clark County, WA","53011","More than one race","M",303
,"Clark County, WA","53011","Unknown or Not Stated","UNK",0
,"Clark County, WA","53011","Not Available","NA",0
,"Clark County, WA","53011","Not Reported","NR",0
,"Cowlitz County, WA","53015","American Indian or Alaska Native","1002-5",20
,"Cowlitz County, WA","53015","Asian","A",28
,"Cowlitz County, WA","53015","Black or African American","2054-5",17
,"Cowlitz County, WA","53015","Native Hawaiian or Other Pacific Islander","NHOPI",18
,"Cowlitz County, WA","53015","White","2106-3",1111
,"Cowlitz County, WA","53015","More than one race","M",46
,"Cowlitz County, WA","53015","Unknown or Not Stated","UNK",0
,"Cowlitz County, WA","53015","Not Available","NA",0
,"Cowlitz County, WA","53015","Not Reported","NR",0
,"King County, WA","53033","American Indian or Alaska Native","1002-5",219
,"King County, WA","53033","Asian","A",5985
,"King County, WA","53033","Black or African American","2054-5",2340
,"King County, WA","53033","Native Hawaiian or Other Pacific Islander","NHOPI",514
,"King County, WA","53033","White","2106-3",12646
,"King County, WA","53033","More than one race","M",1244
,"King County, WA","53033","Unknown or Not Stated","UNK",0
,"King County, WA","53033","Not Available","NA",0
,"King County, WA","53033","Not Reported","NR",0
,"Kitsap County, WA","53035","American Indian or Alaska Native","1002-5",56
,"Kitsap County, WA","53035","Asian","A",178
,"Kitsap County, WA","53035","Black or African American","2054-5",97
,"Kitsap County, WA","53035","Native Hawaiian or Other Pacific Islander","NHOPI",50
,"Kitsap County, WA","53035","White","2106-3",2151
,"Kitsap County, WA","53035","More than one race","M",250
,"Kitsap County, WA","53035","Unknown or Not Stated","UNK",0
,"Kitsap County, WA","53035","Not Available","NA",0
,"Kitsap County, WA","53035","Not Reported","NR",0
,"Pierce County, WA","53053","American Indian or Alaska Native","1002-5",191
,"Pierce County, WA","53053","Asian","A",891
,"Pierce County, WA","53053","Black or African American","2054-5",977
,"Pierce County, WA","53053","Native Hawaiian or Other Pacific Islander","NHOPI",437
,"Pierce County, WA","53053","White","2106-3",7086
,"Pierce County, WA","53053","More than one race","M",936
,"Pierce County, WA","53053","Unknown or Not Stated","UNK",0
,"Pierce County, WA","53053","Not Available","NA",0
,"Pierce County, WA","53053","Not Reported","NR",0
,"Skagit County, WA","53057","American Indian or Alaska Native","1002-5",81
,"Skagit County, WA","53057","Asian","A",55
,"Skagit County, WA","53057","Black or African American","2054-5",28
,"Skagit County, WA","53057","Native Hawaiian or Other Pacific Islander","NHOPI",16
,"Skagit County, WA","53057","White","2106-3",1111
,"Skagit County, WA","53057","More than one race","M",39
,"Skagit County, WA","53057","Unknown or Not Stated","UNK",0
,"Skagit County, WA","53057","Not Available","NA",0
,"Skagit County, WA","53057","Not Reported","NR",0
,"Snohomish County, WA","53061","American Indian or Alaska Native","1002-5",133
,"Snohomish County, WA","53061","Asian","A",2039
,"Snohomish County, WA","53061","Black or African American","2054-5",550
,"Snohomish County, WA","53061","Native Hawaiian or Other Pacific Islander","NHOPI",118
,"Snohomish County, WA","53061","White","2106-3",6579
,"Snohomish County, WA","53061","More than one race","M",430
,"Snohomish County, WA","53061","Unknown or Not Stated","UNK",0
,"Snohomish County, WA","53061","Not Available","NA",0
,"Snohomish County, WA","53061","Not Reported","NR",0
,"Spokane County, WA","53063","American Indian or Alaska Native","1002-5",118
,"Spokane County, WA","53063","Asian","A",164
,"Spokane County, WA","53063","Black or African American","2054-5",182
,"Spokane County, WA","53063","Native Hawaiian or Other Pacific Islander","NHOPI",179
,"Spokane County, WA","53063","White","2106-3",5064
,"Spokane County, WA","53063","More than one race","M",311
,"Spokane County, WA","53063","Unknown or Not Stated","UNK",0
,"Spokane County, WA","53063","Not Available","NA",0
,"Spokane County, WA","53063","Not Reported","NR",0
,"Thurston County, WA","53067","American Indian or Alaska Native","1002-5",61
,"Thurston County, WA","53067","Asian","A",241
,"Thurston County, WA","53067","Black or African American","2054-5",162
,"Thurston County, WA","53067","Native Hawaiian or Other Pacific Islander","NHOPI",59
,"Thurston County, WA","53067","White","2106-3",2217
,"Thurston County, WA","53067","More than one race","M",251
,"Thurston County, WA","53067","Unknown or Not Stated","UNK",0
,"Thurston County, WA","53067","Not Available","NA",0
,"Thurston County, WA","53067","Not Reported","NR",0
,"Whatcom County, WA","53073","American Indian or Alaska Native","1002-5",84
,"Whatcom County, WA","53073","Asian","A",105
,"Whatcom County, WA","53073","Black or African American","2054-5",34
,"Whatcom County, WA","53073","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Whatcom County, WA","53073","White","2106-3",1715
,"Whatcom County, WA","53073","More than one race","M",82
,"Whatcom County, WA","53073","Unknown or Not Stated","UNK",0
,"Whatcom County, WA","53073","Not Available","NA",0
,"Whatcom County, WA","53073","Not Reported","NR",0
,"Yakima County, WA","53077","American Indian or Alaska Native","1002-5",192
,"Yakima County, WA","53077","Asian","A",70
,"Yakima County, WA","53077","Black or African American","2054-5",75
,"Yakima County, WA","53077","Native Hawaiian or Other Pacific Islander","NHOPI",19
,"Yakima County, WA","53077","White","2106-3",2943
,"Yakima County, WA","53077","More than one race","M",79
,"Yakima County, WA","53077","Unknown or Not Stated","UNK",0
,"Yakima County, WA","53077","Not Available","NA",0
,"Yakima County, WA","53077","Not Reported","NR",0
,"Unidentified Counties, WA","53999","American Indian or Alaska Native","1002-5",392
,"Unidentified Counties, WA","53999","Asian","A",275
,"Unidentified Counties, WA","53999","Black or African American","2054-5",218
,"Unidentified Counties, WA","53999","Native Hawaiian or Other Pacific Islander","NHOPI",50
,"Unidentified Counties, WA","53999","White","2106-3",10378
,"Unidentified Counties, WA","53999","More than one race","M",440
,"Unidentified Counties, WA","53999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, WA","53999","Not Available","NA",0
,"Unidentified Counties, WA","53999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Washington (53)"
"Year: 2024"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 4:20:01 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 4:20:01 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
