"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Alamance County, NC","37001","Under 15 years","15",Suppressed
,"Alamance County, NC","37001","15-19 years","15-19",99
,"Alamance County, NC","37001","20-24 years","20-24",431
,"Alamance County, NC","37001","25-29 years","25-29",576
,"Alamance County, NC","37001","30-34 years","30-34",579
,"Alamance County, NC","37001","35-39 years","35-39",290
,"Alamance County, NC","37001","40-44 years","40-44",64
,"Alamance County, NC","37001","45-49 years","45-49",Suppressed
,"Alamance County, NC","37001","50 years and over","50+",0
,"Brunswick County, NC","37019","Under 15 years","15",0
,"Brunswick County, NC","37019","15-19 years","15-19",46
,"Brunswick County, NC","37019","20-24 years","20-24",236
,"Brunswick County, NC","37019","25-29 years","25-29",404
,"Brunswick County, NC","37019","30-34 years","30-34",395
,"Brunswick County, NC","37019","35-39 years","35-39",197
,"Brunswick County, NC","37019","40-44 years","40-44",39
,"Brunswick County, NC","37019","45-49 years","45-49",Suppressed
,"Brunswick County, NC","37019","50 years and over","50+",Suppressed
,"Buncombe County, NC","37021","Under 15 years","15",Suppressed
,"Buncombe County, NC","37021","15-19 years","15-19",86
,"Buncombe County, NC","37021","20-24 years","20-24",341
,"Buncombe County, NC","37021","25-29 years","25-29",590
,"Buncombe County, NC","37021","30-34 years","30-34",690
,"Buncombe County, NC","37021","35-39 years","35-39",497
,"Buncombe County, NC","37021","40-44 years","40-44",101
,"Buncombe County, NC","37021","45-49 years","45-49",Suppressed
,"Buncombe County, NC","37021","50 years and over","50+",0
,"Cabarrus County, NC","37025","Under 15 years","15",Suppressed
,"Cabarrus County, NC","37025","15-19 years","15-19",81
,"Cabarrus County, NC","37025","20-24 years","20-24",425
,"Cabarrus County, NC","37025","25-29 years","25-29",778
,"Cabarrus County, NC","37025","30-34 years","30-34",858
,"Cabarrus County, NC","37025","35-39 years","35-39",501
,"Cabarrus County, NC","37025","40-44 years","40-44",83
,"Cabarrus County, NC","37025","45-49 years","45-49",Suppressed
,"Cabarrus County, NC","37025","50 years and over","50+",Suppressed
,"Catawba County, NC","37035","Under 15 years","15",Suppressed
,"Catawba County, NC","37035","15-19 years","15-19",75
,"Catawba County, NC","37035","20-24 years","20-24",357
,"Catawba County, NC","37035","25-29 years","25-29",543
,"Catawba County, NC","37035","30-34 years","30-34",497
,"Catawba County, NC","37035","35-39 years","35-39",200
,"Catawba County, NC","37035","40-44 years","40-44",47
,"Catawba County, NC","37035","45-49 years","45-49",Suppressed
,"Catawba County, NC","37035","50 years and over","50+",0
,"Craven County, NC","37049","Under 15 years","15",0
,"Craven County, NC","37049","15-19 years","15-19",60
,"Craven County, NC","37049","20-24 years","20-24",352
,"Craven County, NC","37049","25-29 years","25-29",376
,"Craven County, NC","37049","30-34 years","30-34",319
,"Craven County, NC","37049","35-39 years","35-39",153
,"Craven County, NC","37049","40-44 years","40-44",39
,"Craven County, NC","37049","45-49 years","45-49",Suppressed
,"Craven County, NC","37049","50 years and over","50+",0
,"Cumberland County, NC","37051","Under 15 years","15",Suppressed
,"Cumberland County, NC","37051","15-19 years","15-19",222
,"Cumberland County, NC","37051","20-24 years","20-24",1363
,"Cumberland County, NC","37051","25-29 years","25-29",1599
,"Cumberland County, NC","37051","30-34 years","30-34",1205
,"Cumberland County, NC","37051","35-39 years","35-39",571
,"Cumberland County, NC","37051","40-44 years","40-44",112
,"Cumberland County, NC","37051","45-49 years","45-49",Suppressed
,"Cumberland County, NC","37051","50 years and over","50+",Suppressed
,"Davidson County, NC","37057","Under 15 years","15",Suppressed
,"Davidson County, NC","37057","15-19 years","15-19",73
,"Davidson County, NC","37057","20-24 years","20-24",381
,"Davidson County, NC","37057","25-29 years","25-29",582
,"Davidson County, NC","37057","30-34 years","30-34",531
,"Davidson County, NC","37057","35-39 years","35-39",215
,"Davidson County, NC","37057","40-44 years","40-44",40
,"Davidson County, NC","37057","45-49 years","45-49",Suppressed
,"Davidson County, NC","37057","50 years and over","50+",0
,"Durham County, NC","37063","Under 15 years","15",Suppressed
,"Durham County, NC","37063","15-19 years","15-19",137
,"Durham County, NC","37063","20-24 years","20-24",571
,"Durham County, NC","37063","25-29 years","25-29",954
,"Durham County, NC","37063","30-34 years","30-34",1416
,"Durham County, NC","37063","35-39 years","35-39",916
,"Durham County, NC","37063","40-44 years","40-44",186
,"Durham County, NC","37063","45-49 years","45-49",15
,"Durham County, NC","37063","50 years and over","50+",0
,"Forsyth County, NC","37067","Under 15 years","15",Suppressed
,"Forsyth County, NC","37067","15-19 years","15-19",232
,"Forsyth County, NC","37067","20-24 years","20-24",823
,"Forsyth County, NC","37067","25-29 years","25-29",1241
,"Forsyth County, NC","37067","30-34 years","30-34",1359
,"Forsyth County, NC","37067","35-39 years","35-39",679
,"Forsyth County, NC","37067","40-44 years","40-44",139
,"Forsyth County, NC","37067","45-49 years","45-49",14
,"Forsyth County, NC","37067","50 years and over","50+",0
,"Gaston County, NC","37071","Under 15 years","15",Suppressed
,"Gaston County, NC","37071","15-19 years","15-19",128
,"Gaston County, NC","37071","20-24 years","20-24",523
,"Gaston County, NC","37071","25-29 years","25-29",794
,"Gaston County, NC","37071","30-34 years","30-34",872
,"Gaston County, NC","37071","35-39 years","35-39",446
,"Gaston County, NC","37071","40-44 years","40-44",86
,"Gaston County, NC","37071","45-49 years","45-49",Suppressed
,"Gaston County, NC","37071","50 years and over","50+",0
,"Guilford County, NC","37081","Under 15 years","15",Suppressed
,"Guilford County, NC","37081","15-19 years","15-19",183
,"Guilford County, NC","37081","20-24 years","20-24",975
,"Guilford County, NC","37081","25-29 years","25-29",1519
,"Guilford County, NC","37081","30-34 years","30-34",1743
,"Guilford County, NC","37081","35-39 years","35-39",967
,"Guilford County, NC","37081","40-44 years","40-44",223
,"Guilford County, NC","37081","45-49 years","45-49",20
,"Guilford County, NC","37081","50 years and over","50+",Suppressed
,"Harnett County, NC","37085","Under 15 years","15",Suppressed
,"Harnett County, NC","37085","15-19 years","15-19",60
,"Harnett County, NC","37085","20-24 years","20-24",335
,"Harnett County, NC","37085","25-29 years","25-29",626
,"Harnett County, NC","37085","30-34 years","30-34",591
,"Harnett County, NC","37085","35-39 years","35-39",281
,"Harnett County, NC","37085","40-44 years","40-44",57
,"Harnett County, NC","37085","45-49 years","45-49",Suppressed
,"Harnett County, NC","37085","50 years and over","50+",Suppressed
,"Henderson County, NC","37089","Under 15 years","15",0
,"Henderson County, NC","37089","15-19 years","15-19",45
,"Henderson County, NC","37089","20-24 years","20-24",175
,"Henderson County, NC","37089","25-29 years","25-29",278
,"Henderson County, NC","37089","30-34 years","30-34",295
,"Henderson County, NC","37089","35-39 years","35-39",167
,"Henderson County, NC","37089","40-44 years","40-44",35
,"Henderson County, NC","37089","45-49 years","45-49",0
,"Henderson County, NC","37089","50 years and over","50+",Suppressed
,"Iredell County, NC","37097","Under 15 years","15",Suppressed
,"Iredell County, NC","37097","15-19 years","15-19",86
,"Iredell County, NC","37097","20-24 years","20-24",337
,"Iredell County, NC","37097","25-29 years","25-29",633
,"Iredell County, NC","37097","30-34 years","30-34",721
,"Iredell County, NC","37097","35-39 years","35-39",337
,"Iredell County, NC","37097","40-44 years","40-44",71
,"Iredell County, NC","37097","45-49 years","45-49",Suppressed
,"Iredell County, NC","37097","50 years and over","50+",Suppressed
,"Johnston County, NC","37101","Under 15 years","15",Suppressed
,"Johnston County, NC","37101","15-19 years","15-19",115
,"Johnston County, NC","37101","20-24 years","20-24",455
,"Johnston County, NC","37101","25-29 years","25-29",931
,"Johnston County, NC","37101","30-34 years","30-34",948
,"Johnston County, NC","37101","35-39 years","35-39",424
,"Johnston County, NC","37101","40-44 years","40-44",99
,"Johnston County, NC","37101","45-49 years","45-49",Suppressed
,"Johnston County, NC","37101","50 years and over","50+",0
,"Mecklenburg County, NC","37119","Under 15 years","15",Suppressed
,"Mecklenburg County, NC","37119","15-19 years","15-19",531
,"Mecklenburg County, NC","37119","20-24 years","20-24",2063
,"Mecklenburg County, NC","37119","25-29 years","25-29",3755
,"Mecklenburg County, NC","37119","30-34 years","30-34",5537
,"Mecklenburg County, NC","37119","35-39 years","35-39",2986
,"Mecklenburg County, NC","37119","40-44 years","40-44",636
,"Mecklenburg County, NC","37119","45-49 years","45-49",46
,"Mecklenburg County, NC","37119","50 years and over","50+",Suppressed
,"New Hanover County, NC","37129","Under 15 years","15",0
,"New Hanover County, NC","37129","15-19 years","15-19",72
,"New Hanover County, NC","37129","20-24 years","20-24",294
,"New Hanover County, NC","37129","25-29 years","25-29",566
,"New Hanover County, NC","37129","30-34 years","30-34",800
,"New Hanover County, NC","37129","35-39 years","35-39",397
,"New Hanover County, NC","37129","40-44 years","40-44",91
,"New Hanover County, NC","37129","45-49 years","45-49",Suppressed
,"New Hanover County, NC","37129","50 years and over","50+",Suppressed
,"Onslow County, NC","37133","Under 15 years","15",0
,"Onslow County, NC","37133","15-19 years","15-19",162
,"Onslow County, NC","37133","20-24 years","20-24",1166
,"Onslow County, NC","37133","25-29 years","25-29",1160
,"Onslow County, NC","37133","30-34 years","30-34",819
,"Onslow County, NC","37133","35-39 years","35-39",324
,"Onslow County, NC","37133","40-44 years","40-44",58
,"Onslow County, NC","37133","45-49 years","45-49",Suppressed
,"Onslow County, NC","37133","50 years and over","50+",0
,"Orange County, NC","37135","Under 15 years","15",0
,"Orange County, NC","37135","15-19 years","15-19",34
,"Orange County, NC","37135","20-24 years","20-24",116
,"Orange County, NC","37135","25-29 years","25-29",213
,"Orange County, NC","37135","30-34 years","30-34",391
,"Orange County, NC","37135","35-39 years","35-39",282
,"Orange County, NC","37135","40-44 years","40-44",78
,"Orange County, NC","37135","45-49 years","45-49",Suppressed
,"Orange County, NC","37135","50 years and over","50+",0
,"Pitt County, NC","37147","Under 15 years","15",Suppressed
,"Pitt County, NC","37147","15-19 years","15-19",102
,"Pitt County, NC","37147","20-24 years","20-24",404
,"Pitt County, NC","37147","25-29 years","25-29",661
,"Pitt County, NC","37147","30-34 years","30-34",566
,"Pitt County, NC","37147","35-39 years","35-39",313
,"Pitt County, NC","37147","40-44 years","40-44",75
,"Pitt County, NC","37147","45-49 years","45-49",Suppressed
,"Pitt County, NC","37147","50 years and over","50+",Suppressed
,"Randolph County, NC","37151","Under 15 years","15",0
,"Randolph County, NC","37151","15-19 years","15-19",84
,"Randolph County, NC","37151","20-24 years","20-24",385
,"Randolph County, NC","37151","25-29 years","25-29",490
,"Randolph County, NC","37151","30-34 years","30-34",412
,"Randolph County, NC","37151","35-39 years","35-39",175
,"Randolph County, NC","37151","40-44 years","40-44",33
,"Randolph County, NC","37151","45-49 years","45-49",0
,"Randolph County, NC","37151","50 years and over","50+",0
,"Robeson County, NC","37155","Under 15 years","15",Suppressed
,"Robeson County, NC","37155","15-19 years","15-19",160
,"Robeson County, NC","37155","20-24 years","20-24",557
,"Robeson County, NC","37155","25-29 years","25-29",593
,"Robeson County, NC","37155","30-34 years","30-34",406
,"Robeson County, NC","37155","35-39 years","35-39",183
,"Robeson County, NC","37155","40-44 years","40-44",53
,"Robeson County, NC","37155","45-49 years","45-49",Suppressed
,"Robeson County, NC","37155","50 years and over","50+",Suppressed
,"Rowan County, NC","37159","Under 15 years","15",0
,"Rowan County, NC","37159","15-19 years","15-19",74
,"Rowan County, NC","37159","20-24 years","20-24",337
,"Rowan County, NC","37159","25-29 years","25-29",494
,"Rowan County, NC","37159","30-34 years","30-34",411
,"Rowan County, NC","37159","35-39 years","35-39",224
,"Rowan County, NC","37159","40-44 years","40-44",37
,"Rowan County, NC","37159","45-49 years","45-49",Suppressed
,"Rowan County, NC","37159","50 years and over","50+",0
,"Union County, NC","37179","Under 15 years","15",Suppressed
,"Union County, NC","37179","15-19 years","15-19",80
,"Union County, NC","37179","20-24 years","20-24",389
,"Union County, NC","37179","25-29 years","25-29",729
,"Union County, NC","37179","30-34 years","30-34",877
,"Union County, NC","37179","35-39 years","35-39",467
,"Union County, NC","37179","40-44 years","40-44",106
,"Union County, NC","37179","45-49 years","45-49",Suppressed
,"Union County, NC","37179","50 years and over","50+",Suppressed
,"Wake County, NC","37183","Under 15 years","15",Suppressed
,"Wake County, NC","37183","15-19 years","15-19",314
,"Wake County, NC","37183","20-24 years","20-24",1374
,"Wake County, NC","37183","25-29 years","25-29",3113
