"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Atlantic County, NJ","34001","Under 15 years","15",Suppressed
,"Atlantic County, NJ","34001","15-19 years","15-19",71
,"Atlantic County, NJ","34001","20-24 years","20-24",411
,"Atlantic County, NJ","34001","25-29 years","25-29",711
,"Atlantic County, NJ","34001","30-34 years","30-34",906
,"Atlantic County, NJ","34001","35-39 years","35-39",506
,"Atlantic County, NJ","34001","40-44 years","40-44",112
,"Atlantic County, NJ","34001","45-49 years","45-49",Suppressed
,"Atlantic County, NJ","34001","50 years and over","50+",0
,"Bergen County, NJ","34003","Under 15 years","15",Suppressed
,"Bergen County, NJ","34003","15-19 years","15-19",80
,"Bergen County, NJ","34003","20-24 years","20-24",522
,"Bergen County, NJ","34003","25-29 years","25-29",1638
,"Bergen County, NJ","34003","30-34 years","30-34",3490
,"Bergen County, NJ","34003","35-39 years","35-39",2583
,"Bergen County, NJ","34003","40-44 years","40-44",651
,"Bergen County, NJ","34003","45-49 years","45-49",49
,"Bergen County, NJ","34003","50 years and over","50+",Suppressed
,"Burlington County, NJ","34005","Under 15 years","15",Suppressed
,"Burlington County, NJ","34005","15-19 years","15-19",72
,"Burlington County, NJ","34005","20-24 years","20-24",419
,"Burlington County, NJ","34005","25-29 years","25-29",1074
,"Burlington County, NJ","34005","30-34 years","30-34",1777
,"Burlington County, NJ","34005","35-39 years","35-39",1007
,"Burlington County, NJ","34005","40-44 years","40-44",203
,"Burlington County, NJ","34005","45-49 years","45-49",15
,"Burlington County, NJ","34005","50 years and over","50+",Suppressed
,"Camden County, NJ","34007","Under 15 years","15",Suppressed
,"Camden County, NJ","34007","15-19 years","15-19",185
,"Camden County, NJ","34007","20-24 years","20-24",795
,"Camden County, NJ","34007","25-29 years","25-29",1397
,"Camden County, NJ","34007","30-34 years","30-34",2068
,"Camden County, NJ","34007","35-39 years","35-39",1191
,"Camden County, NJ","34007","40-44 years","40-44",230
,"Camden County, NJ","34007","45-49 years","45-49",13
,"Camden County, NJ","34007","50 years and over","50+",Suppressed
,"Cumberland County, NJ","34011","Under 15 years","15",Suppressed
,"Cumberland County, NJ","34011","15-19 years","15-19",130
,"Cumberland County, NJ","34011","20-24 years","20-24",404
,"Cumberland County, NJ","34011","25-29 years","25-29",516
,"Cumberland County, NJ","34011","30-34 years","30-34",463
,"Cumberland County, NJ","34011","35-39 years","35-39",230
,"Cumberland County, NJ","34011","40-44 years","40-44",60
,"Cumberland County, NJ","34011","45-49 years","45-49",Suppressed
,"Cumberland County, NJ","34011","50 years and over","50+",0
,"Essex County, NJ","34013","Under 15 years","15",Suppressed
,"Essex County, NJ","34013","15-19 years","15-19",331
,"Essex County, NJ","34013","20-24 years","20-24",1265
,"Essex County, NJ","34013","25-29 years","25-29",2179
,"Essex County, NJ","34013","30-34 years","30-34",3117
,"Essex County, NJ","34013","35-39 years","35-39",2381
,"Essex County, NJ","34013","40-44 years","40-44",633
,"Essex County, NJ","34013","45-49 years","45-49",61
,"Essex County, NJ","34013","50 years and over","50+",11
,"Gloucester County, NJ","34015","Under 15 years","15",0
,"Gloucester County, NJ","34015","15-19 years","15-19",56
,"Gloucester County, NJ","34015","20-24 years","20-24",236
,"Gloucester County, NJ","34015","25-29 years","25-29",707
,"Gloucester County, NJ","34015","30-34 years","30-34",1166
,"Gloucester County, NJ","34015","35-39 years","35-39",614
