"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Allen County, OH","39003","Under 15 years","15",0
,"Allen County, OH","39003","15-19 years","15-19",78
,"Allen County, OH","39003","20-24 years","20-24",343
,"Allen County, OH","39003","25-29 years","25-29",376
,"Allen County, OH","39003","30-34 years","30-34",311
,"Allen County, OH","39003","35-39 years","35-39",124
,"Allen County, OH","39003","40-44 years","40-44",15
,"Allen County, OH","39003","45-49 years","45-49",Suppressed
,"Allen County, OH","39003","50 years and over","50+",0
,"Ashtabula County, OH","39007","Under 15 years","15",0
,"Ashtabula County, OH","39007","15-19 years","15-19",31
,"Ashtabula County, OH","39007","20-24 years","20-24",238
,"Ashtabula County, OH","39007","25-29 years","25-29",314
,"Ashtabula County, OH","39007","30-34 years","30-34",242
,"Ashtabula County, OH","39007","35-39 years","35-39",104
,"Ashtabula County, OH","39007","40-44 years","40-44",26
,"Ashtabula County, OH","39007","45-49 years","45-49",Suppressed
,"Ashtabula County, OH","39007","50 years and over","50+",0
,"Butler County, OH","39017","Under 15 years","15",Suppressed
,"Butler County, OH","39017","15-19 years","15-19",179
,"Butler County, OH","39017","20-24 years","20-24",814
,"Butler County, OH","39017","25-29 years","25-29",1323
,"Butler County, OH","39017","30-34 years","30-34",1204
,"Butler County, OH","39017","35-39 years","35-39",596
,"Butler County, OH","39017","40-44 years","40-44",112
,"Butler County, OH","39017","45-49 years","45-49",12
,"Butler County, OH","39017","50 years and over","50+",Suppressed
,"Clark County, OH","39023","Under 15 years","15",Suppressed
,"Clark County, OH","39023","15-19 years","15-19",101
,"Clark County, OH","39023","20-24 years","20-24",423
,"Clark County, OH","39023","25-29 years","25-29",512
,"Clark County, OH","39023","30-34 years","30-34",440
,"Clark County, OH","39023","35-39 years","35-39",209
,"Clark County, OH","39023","40-44 years","40-44",44
,"Clark County, OH","39023","45-49 years","45-49",Suppressed
,"Clark County, OH","39023","50 years and over","50+",0
,"Clermont County, OH","39025","Under 15 years","15",0
,"Clermont County, OH","39025","15-19 years","15-19",86
,"Clermont County, OH","39025","20-24 years","20-24",405
,"Clermont County, OH","39025","25-29 years","25-29",692
,"Clermont County, OH","39025","30-34 years","30-34",680
,"Clermont County, OH","39025","35-39 years","35-39",327
,"Clermont County, OH","39025","40-44 years","40-44",50
,"Clermont County, OH","39025","45-49 years","45-49",Suppressed
,"Clermont County, OH","39025","50 years and over","50+",0
,"Columbiana County, OH","39029","Under 15 years","15",0
,"Columbiana County, OH","39029","15-19 years","15-19",53
,"Columbiana County, OH","39029","20-24 years","20-24",222
,"Columbiana County, OH","39029","25-29 years","25-29",310
,"Columbiana County, OH","39029","30-34 years","30-34",263
,"Columbiana County, OH","39029","35-39 years","35-39",109
,"Columbiana County, OH","39029","40-44 years","40-44",15
,"Columbiana County, OH","39029","45-49 years","45-49",Suppressed
,"Columbiana County, OH","39029","50 years and over","50+",0
,"Cuyahoga County, OH","39035","Under 15 years","15",11
,"Cuyahoga County, OH","39035","15-19 years","15-19",487
,"Cuyahoga County, OH","39035","20-24 years","20-24",1883
,"Cuyahoga County, OH","39035","25-29 years","25-29",3036
,"Cuyahoga County, OH","39035","30-34 years","30-34",4306
,"Cuyahoga County, OH","39035","35-39 years","35-39",2255
,"Cuyahoga County, OH","39035","40-44 years","40-44",446
,"Cuyahoga County, OH","39035","45-49 years","45-49",25
,"Cuyahoga County, OH","39035","50 years and over","50+",Suppressed
,"Delaware County, OH","39041","Under 15 years","15",0
,"Delaware County, OH","39041","15-19 years","15-19",26
,"Delaware County, OH","39041","20-24 years","20-24",141
,"Delaware County, OH","39041","25-29 years","25-29",505
,"Delaware County, OH","39041","30-34 years","30-34",933
,"Delaware County, OH","39041","35-39 years","35-39",552
,"Delaware County, OH","39041","40-44 years","40-44",106
,"Delaware County, OH","39041","45-49 years","45-49",Suppressed
,"Delaware County, OH","39041","50 years and over","50+",0
,"Fairfield County, OH","39045","Under 15 years","15",Suppressed
,"Fairfield County, OH","39045","15-19 years","15-19",48
,"Fairfield County, OH","39045","20-24 years","20-24",252
,"Fairfield County, OH","39045","25-29 years","25-29",529
,"Fairfield County, OH","39045","30-34 years","30-34",506
,"Fairfield County, OH","39045","35-39 years","35-39",278
,"Fairfield County, OH","39045","40-44 years","40-44",45
,"Fairfield County, OH","39045","45-49 years","45-49",Suppressed
,"Fairfield County, OH","39045","50 years and over","50+",Suppressed
,"Franklin County, OH","39049","Under 15 years","15",Suppressed
,"Franklin County, OH","39049","15-19 years","15-19",601
,"Franklin County, OH","39049","20-24 years","20-24",2608
,"Franklin County, OH","39049","25-29 years","25-29",4663
,"Franklin County, OH","39049","30-34 years","30-34",5637
,"Franklin County, OH","39049","35-39 years","35-39",3193
,"Franklin County, OH","39049","40-44 years","40-44",626
,"Franklin County, OH","39049","45-49 years","45-49",48
,"Franklin County, OH","39049","50 years and over","50+",Suppressed
,"Greene County, OH","39057","Under 15 years","15",0
,"Greene County, OH","39057","15-19 years","15-19",37
,"Greene County, OH","39057","20-24 years","20-24",291
,"Greene County, OH","39057","25-29 years","25-29",526
,"Greene County, OH","39057","30-34 years","30-34",511
,"Greene County, OH","39057","35-39 years","35-39",237
,"Greene County, OH","39057","40-44 years","40-44",44
,"Greene County, OH","39057","45-49 years","45-49",Suppressed
,"Greene County, OH","39057","50 years and over","50+",0
,"Hamilton County, OH","39061","Under 15 years","15",11
,"Hamilton County, OH","39061","15-19 years","15-19",523
,"Hamilton County, OH","39061","20-24 years","20-24",1658
,"Hamilton County, OH","39061","25-29 years","25-29",2626
,"Hamilton County, OH","39061","30-34 years","30-34",3216
,"Hamilton County, OH","39061","35-39 years","35-39",1703
,"Hamilton County, OH","39061","40-44 years","40-44",308
,"Hamilton County, OH","39061","45-49 years","45-49",10
,"Hamilton County, OH","39061","50 years and over","50+",Suppressed
,"Lake County, OH","39085","Under 15 years","15",0
,"Lake County, OH","39085","15-19 years","15-19",45
,"Lake County, OH","39085","20-24 years","20-24",261
,"Lake County, OH","39085","25-29 years","25-29",604
,"Lake County, OH","39085","30-34 years","30-34",756
,"Lake County, OH","39085","35-39 years","35-39",346
,"Lake County, OH","39085","40-44 years","40-44",75
,"Lake County, OH","39085","45-49 years","45-49",Suppressed
,"Lake County, OH","39085","50 years and over","50+",0
,"Licking County, OH","39089","Under 15 years","15",0
,"Licking County, OH","39089","15-19 years","15-19",75
,"Licking County, OH","39089","20-24 years","20-24",323
,"Licking County, OH","39089","25-29 years","25-29",571
,"Licking County, OH","39089","30-34 years","30-34",573
,"Licking County, OH","39089","35-39 years","35-39",254
,"Licking County, OH","39089","40-44 years","40-44",56
,"Licking County, OH","39089","45-49 years","45-49",Suppressed
,"Licking County, OH","39089","50 years and over","50+",0
,"Lorain County, OH","39093","Under 15 years","15",Suppressed
,"Lorain County, OH","39093","15-19 years","15-19",125
,"Lorain County, OH","39093","20-24 years","20-24",522
,"Lorain County, OH","39093","25-29 years","25-29",900
,"Lorain County, OH","39093","30-34 years","30-34",962
,"Lorain County, OH","39093","35-39 years","35-39",469
,"Lorain County, OH","39093","40-44 years","40-44",98
,"Lorain County, OH","39093","45-49 years","45-49",Suppressed
,"Lorain County, OH","39093","50 years and over","50+",0
,"Lucas County, OH","39095","Under 15 years","15",Suppressed
,"Lucas County, OH","39095","15-19 years","15-19",226
,"Lucas County, OH","39095","20-24 years","20-24",913
,"Lucas County, OH","39095","25-29 years","25-29",1313
,"Lucas County, OH","39095","30-34 years","30-34",1341
,"Lucas County, OH","39095","35-39 years","35-39",574
,"Lucas County, OH","39095","40-44 years","40-44",113
,"Lucas County, OH","39095","45-49 years","45-49",Suppressed
,"Lucas County, OH","39095","50 years and over","50+",Suppressed
,"Mahoning County, OH","39099","Under 15 years","15",0
,"Mahoning County, OH","39099","15-19 years","15-19",101
,"Mahoning County, OH","39099","20-24 years","20-24",426
,"Mahoning County, OH","39099","25-29 years","25-29",665
,"Mahoning County, OH","39099","30-34 years","30-34",618
