"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Allegan County, MI","26005","American Indian or Alaska Native","1002-5",Suppressed
,"Allegan County, MI","26005","Asian","A",11
,"Allegan County, MI","26005","Black or African American","2054-5",22
,"Allegan County, MI","26005","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Allegan County, MI","26005","White","2106-3",1247
,"Allegan County, MI","26005","More than one race","M",24
,"Allegan County, MI","26005","Unknown or Not Stated","UNK",0
,"Allegan County, MI","26005","Not Available","NA",0
,"Allegan County, MI","26005","Not Reported","NR",0
,"Bay County, MI","26017","American Indian or Alaska Native","1002-5",Suppressed
,"Bay County, MI","26017","Asian","A",Suppressed
,"Bay County, MI","26017","Black or African American","2054-5",14
,"Bay County, MI","26017","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Bay County, MI","26017","White","2106-3",867
,"Bay County, MI","26017","More than one race","M",39
,"Bay County, MI","26017","Unknown or Not Stated","UNK",0
,"Bay County, MI","26017","Not Available","NA",0
,"Bay County, MI","26017","Not Reported","NR",0
,"Berrien County, MI","26021","American Indian or Alaska Native","1002-5",Suppressed
,"Berrien County, MI","26021","Asian","A",34
,"Berrien County, MI","26021","Black or African American","2054-5",402
,"Berrien County, MI","26021","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Berrien County, MI","26021","White","2106-3",1118
,"Berrien County, MI","26021","More than one race","M",48
,"Berrien County, MI","26021","Unknown or Not Stated","UNK",0
,"Berrien County, MI","26021","Not Available","NA",0
,"Berrien County, MI","26021","Not Reported","NR",0
,"Calhoun County, MI","26025","American Indian or Alaska Native","1002-5",Suppressed
,"Calhoun County, MI","26025","Asian","A",58
,"Calhoun County, MI","26025","Black or African American","2054-5",225
,"Calhoun County, MI","26025","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Calhoun County, MI","26025","White","2106-3",1118
,"Calhoun County, MI","26025","More than one race","M",68
,"Calhoun County, MI","26025","Unknown or Not Stated","UNK",0
,"Calhoun County, MI","26025","Not Available","NA",0
,"Calhoun County, MI","26025","Not Reported","NR",0
,"Eaton County, MI","26045","American Indian or Alaska Native","1002-5",Suppressed
,"Eaton County, MI","26045","Asian","A",55
,"Eaton County, MI","26045","Black or African American","2054-5",119
,"Eaton County, MI","26045","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Eaton County, MI","26045","White","2106-3",891
,"Eaton County, MI","26045","More than one race","M",26
,"Eaton County, MI","26045","Unknown or Not Stated","UNK",0
,"Eaton County, MI","26045","Not Available","NA",0
,"Eaton County, MI","26045","Not Reported","NR",0
,"Genesee County, MI","26049","American Indian or Alaska Native","1002-5",13
,"Genesee County, MI","26049","Asian","A",41
,"Genesee County, MI","26049","Black or African American","2054-5",1320
,"Genesee County, MI","26049","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Genesee County, MI","26049","White","2106-3",3127
,"Genesee County, MI","26049","More than one race","M",78
,"Genesee County, MI","26049","Unknown or Not Stated","UNK",0
,"Genesee County, MI","26049","Not Available","NA",0
,"Genesee County, MI","26049","Not Reported","NR",0
,"Ingham County, MI","26065","American Indian or Alaska Native","1002-5",Suppressed
,"Ingham County, MI","26065","Asian","A",209
,"Ingham County, MI","26065","Black or African American","2054-5",640
,"Ingham County, MI","26065","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ingham County, MI","26065","White","2106-3",2103
,"Ingham County, MI","26065","More than one race","M",97
,"Ingham County, MI","26065","Unknown or Not Stated","UNK",0
,"Ingham County, MI","26065","Not Available","NA",0
,"Ingham County, MI","26065","Not Reported","NR",0
,"Jackson County, MI","26075","American Indian or Alaska Native","1002-5",Suppressed
,"Jackson County, MI","26075","Asian","A",26
,"Jackson County, MI","26075","Black or African American","2054-5",152
,"Jackson County, MI","26075","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Jackson County, MI","26075","White","2106-3",1395
,"Jackson County, MI","26075","More than one race","M",78
,"Jackson County, MI","26075","Unknown or Not Stated","UNK",0
,"Jackson County, MI","26075","Not Available","NA",0
,"Jackson County, MI","26075","Not Reported","NR",0
,"Kalamazoo County, MI","26077","American Indian or Alaska Native","1002-5",Suppressed
,"Kalamazoo County, MI","26077","Asian","A",65
,"Kalamazoo County, MI","26077","Black or African American","2054-5",566
,"Kalamazoo County, MI","26077","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Kalamazoo County, MI","26077","White","2106-3",2230
,"Kalamazoo County, MI","26077","More than one race","M",128
,"Kalamazoo County, MI","26077","Unknown or Not Stated","UNK",0
,"Kalamazoo County, MI","26077","Not Available","NA",0
,"Kalamazoo County, MI","26077","Not Reported","NR",0
,"Kent County, MI","26081","American Indian or Alaska Native","1002-5",19
,"Kent County, MI","26081","Asian","A",277
,"Kent County, MI","26081","Black or African American","2054-5",1411
,"Kent County, MI","26081","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Kent County, MI","26081","White","2106-3",6237
,"Kent County, MI","26081","More than one race","M",228
,"Kent County, MI","26081","Unknown or Not Stated","UNK",0
,"Kent County, MI","26081","Not Available","NA",0
,"Kent County, MI","26081","Not Reported","NR",0
,"Livingston County, MI","26093","American Indian or Alaska Native","1002-5",Suppressed
,"Livingston County, MI","26093","Asian","A",18
,"Livingston County, MI","26093","Black or African American","2054-5",10
,"Livingston County, MI","26093","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Livingston County, MI","26093","White","2106-3",1718
,"Livingston County, MI","26093","More than one race","M",19
,"Livingston County, MI","26093","Unknown or Not Stated","UNK",0
,"Livingston County, MI","26093","Not Available","NA",0
,"Livingston County, MI","26093","Not Reported","NR",0
,"Macomb County, MI","26099","American Indian or Alaska Native","1002-5",16
,"Macomb County, MI","26099","Asian","A",576
,"Macomb County, MI","26099","Black or African American","2054-5",1729
,"Macomb County, MI","26099","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Macomb County, MI","26099","White","2106-3",6615
,"Macomb County, MI","26099","More than one race","M",177
,"Macomb County, MI","26099","Unknown or Not Stated","UNK",0
,"Macomb County, MI","26099","Not Available","NA",0
,"Macomb County, MI","26099","Not Reported","NR",0
,"Monroe County, MI","26115","American Indian or Alaska Native","1002-5",Suppressed
,"Monroe County, MI","26115","Asian","A",Suppressed
,"Monroe County, MI","26115","Black or African American","2054-5",57
,"Monroe County, MI","26115","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Monroe County, MI","26115","White","2106-3",1417
,"Monroe County, MI","26115","More than one race","M",30
,"Monroe County, MI","26115","Unknown or Not Stated","UNK",0
,"Monroe County, MI","26115","Not Available","NA",0
,"Monroe County, MI","26115","Not Reported","NR",0
,"Muskegon County, MI","26121","American Indian or Alaska Native","1002-5",Suppressed
,"Muskegon County, MI","26121","Asian","A",17
,"Muskegon County, MI","26121","Black or African American","2054-5",382
,"Muskegon County, MI","26121","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Muskegon County, MI","26121","White","2106-3",1367
,"Muskegon County, MI","26121","More than one race","M",186
,"Muskegon County, MI","26121","Unknown or Not Stated","UNK",0
,"Muskegon County, MI","26121","Not Available","NA",0
,"Muskegon County, MI","26121","Not Reported","NR",0
,"Oakland County, MI","26125","American Indian or Alaska Native","1002-5",13
,"Oakland County, MI","26125","Asian","A",1381
,"Oakland County, MI","26125","Black or African American","2054-5",2017
,"Oakland County, MI","26125","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Oakland County, MI","26125","White","2106-3",9326
,"Oakland County, MI","26125","More than one race","M",157
,"Oakland County, MI","26125","Unknown or Not Stated","UNK",0
,"Oakland County, MI","26125","Not Available","NA",0
,"Oakland County, MI","26125","Not Reported","NR",0
,"Ottawa County, MI","26139","American Indian or Alaska Native","1002-5",Suppressed
,"Ottawa County, MI","26139","Asian","A",70
,"Ottawa County, MI","26139","Black or African American","2054-5",86
,"Ottawa County, MI","26139","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ottawa County, MI","26139","White","2106-3",3013
,"Ottawa County, MI","26139","More than one race","M",50
,"Ottawa County, MI","26139","Unknown or Not Stated","UNK",0
,"Ottawa County, MI","26139","Not Available","NA",0
,"Ottawa County, MI","26139","Not Reported","NR",0
,"Saginaw County, MI","26145","American Indian or Alaska Native","1002-5",Suppressed
,"Saginaw County, MI","26145","Asian","A",41
,"Saginaw County, MI","26145","Black or African American","2054-5",593
,"Saginaw County, MI","26145","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Saginaw County, MI","26145","White","2106-3",1339
,"Saginaw County, MI","26145","More than one race","M",139
,"Saginaw County, MI","26145","Unknown or Not Stated","UNK",0
,"Saginaw County, MI","26145","Not Available","NA",0
,"Saginaw County, MI","26145","Not Reported","NR",0
,"St. Clair County, MI","26147","American Indian or Alaska Native","1002-5",Suppressed
,"St. Clair County, MI","26147","Asian","A",Suppressed
,"St. Clair County, MI","26147","Black or African American","2054-5",56
,"St. Clair County, MI","26147","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"St. Clair County, MI","26147","White","2106-3",1420
,"St. Clair County, MI","26147","More than one race","M",41
,"St. Clair County, MI","26147","Unknown or Not Stated","UNK",0
,"St. Clair County, MI","26147","Not Available","NA",0
,"St. Clair County, MI","26147","Not Reported","NR",0
,"Washtenaw County, MI","26161","American Indian or Alaska Native","1002-5",11
,"Washtenaw County, MI","26161","Asian","A",380
,"Washtenaw County, MI","26161","Black or African American","2054-5",576
,"Washtenaw County, MI","26161","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Washtenaw County, MI","26161","White","2106-3",2466
,"Washtenaw County, MI","26161","More than one race","M",124
,"Washtenaw County, MI","26161","Unknown or Not Stated","UNK",0
,"Washtenaw County, MI","26161","Not Available","NA",0
,"Washtenaw County, MI","26161","Not Reported","NR",0
,"Wayne County, MI","26163","American Indian or Alaska Native","1002-5",34
,"Wayne County, MI","26163","Asian","A",902
,"Wayne County, MI","26163","Black or African American","2054-5",10329
,"Wayne County, MI","26163","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Wayne County, MI","26163","White","2106-3",10915
,"Wayne County, MI","26163","More than one race","M",372
