"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Alamance County, NC","37001","Under 15 years","15",Suppressed
,"Alamance County, NC","37001","15-19 years","15-19",96
,"Alamance County, NC","37001","20-24 years","20-24",398
,"Alamance County, NC","37001","25-29 years","25-29",599
,"Alamance County, NC","37001","30-34 years","30-34",487
,"Alamance County, NC","37001","35-39 years","35-39",228
,"Alamance County, NC","37001","40-44 years","40-44",46
,"Alamance County, NC","37001","45-49 years","45-49",Suppressed
,"Alamance County, NC","37001","50 years and over","50+",Suppressed
,"Brunswick County, NC","37019","Under 15 years","15",0
,"Brunswick County, NC","37019","15-19 years","15-19",63
,"Brunswick County, NC","37019","20-24 years","20-24",220
,"Brunswick County, NC","37019","25-29 years","25-29",315
,"Brunswick County, NC","37019","30-34 years","30-34",282
,"Brunswick County, NC","37019","35-39 years","35-39",126
,"Brunswick County, NC","37019","40-44 years","40-44",20
,"Brunswick County, NC","37019","45-49 years","45-49",0
,"Brunswick County, NC","37019","50 years and over","50+",0
,"Buncombe County, NC","37021","Under 15 years","15",0
,"Buncombe County, NC","37021","15-19 years","15-19",101
,"Buncombe County, NC","37021","20-24 years","20-24",428
,"Buncombe County, NC","37021","25-29 years","25-29",664
,"Buncombe County, NC","37021","30-34 years","30-34",724
,"Buncombe County, NC","37021","35-39 years","35-39",450
,"Buncombe County, NC","37021","40-44 years","40-44",94
,"Buncombe County, NC","37021","45-49 years","45-49",Suppressed
,"Buncombe County, NC","37021","50 years and over","50+",0
,"Cabarrus County, NC","37025","Under 15 years","15",Suppressed
,"Cabarrus County, NC","37025","15-19 years","15-19",102
,"Cabarrus County, NC","37025","20-24 years","20-24",479
,"Cabarrus County, NC","37025","25-29 years","25-29",765
,"Cabarrus County, NC","37025","30-34 years","30-34",763
,"Cabarrus County, NC","37025","35-39 years","35-39",354
,"Cabarrus County, NC","37025","40-44 years","40-44",67
,"Cabarrus County, NC","37025","45-49 years","45-49",Suppressed
,"Cabarrus County, NC","37025","50 years and over","50+",Suppressed
,"Catawba County, NC","37035","Under 15 years","15",0
,"Catawba County, NC","37035","15-19 years","15-19",100
,"Catawba County, NC","37035","20-24 years","20-24",415
,"Catawba County, NC","37035","25-29 years","25-29",538
,"Catawba County, NC","37035","30-34 years","30-34",412
,"Catawba County, NC","37035","35-39 years","35-39",183
