"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Alamance County, NC","37001","American Indian or Alaska Native","1002-5",Suppressed
,"Alamance County, NC","37001","Asian","A",37
,"Alamance County, NC","37001","Black or African American","2054-5",487
,"Alamance County, NC","37001","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Alamance County, NC","37001","White","2106-3",1280
,"Alamance County, NC","37001","More than one race","M",44
,"Alamance County, NC","37001","Unknown or Not Stated","UNK",0
,"Alamance County, NC","37001","Not Available","NA",0
,"Alamance County, NC","37001","Not Reported","NR",0
,"Brunswick County, NC","37019","American Indian or Alaska Native","1002-5",13
,"Brunswick County, NC","37019","Asian","A",16
,"Brunswick County, NC","37019","Black or African American","2054-5",143
,"Brunswick County, NC","37019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brunswick County, NC","37019","White","2106-3",809
,"Brunswick County, NC","37019","More than one race","M",37
,"Brunswick County, NC","37019","Unknown or Not Stated","UNK",0
,"Brunswick County, NC","37019","Not Available","NA",0
,"Brunswick County, NC","37019","Not Reported","NR",0
,"Buncombe County, NC","37021","American Indian or Alaska Native","1002-5",10
,"Buncombe County, NC","37021","Asian","A",46
,"Buncombe County, NC","37021","Black or African American","2054-5",212
,"Buncombe County, NC","37021","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Buncombe County, NC","37021","White","2106-3",2119
,"Buncombe County, NC","37021","More than one race","M",65
,"Buncombe County, NC","37021","Unknown or Not Stated","UNK",0
,"Buncombe County, NC","37021","Not Available","NA",0
,"Buncombe County, NC","37021","Not Reported","NR",0
,"Cabarrus County, NC","37025","American Indian or Alaska Native","1002-5",10
,"Cabarrus County, NC","37025","Asian","A",181
,"Cabarrus County, NC","37025","Black or African American","2054-5",588
,"Cabarrus County, NC","37025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cabarrus County, NC","37025","White","2106-3",1666
,"Cabarrus County, NC","37025","More than one race","M",84
,"Cabarrus County, NC","37025","Unknown or Not Stated","UNK",0
,"Cabarrus County, NC","37025","Not Available","NA",0
,"Cabarrus County, NC","37025","Not Reported","NR",0
,"Catawba County, NC","37035","American Indian or Alaska Native","1002-5",Suppressed
,"Catawba County, NC","37035","Asian","A",144
,"Catawba County, NC","37035","Black or African American","2054-5",202
,"Catawba County, NC","37035","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Catawba County, NC","37035","White","2106-3",1285
,"Catawba County, NC","37035","More than one race","M",46
,"Catawba County, NC","37035","Unknown or Not Stated","UNK",0
,"Catawba County, NC","37035","Not Available","NA",0
,"Catawba County, NC","37035","Not Reported","NR",0
,"Craven County, NC","37049","American Indian or Alaska Native","1002-5",Suppressed
,"Craven County, NC","37049","Asian","A",65
,"Craven County, NC","37049","Black or African American","2054-5",286
,"Craven County, NC","37049","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Craven County, NC","37049","White","2106-3",903
,"Craven County, NC","37049","More than one race","M",56
,"Craven County, NC","37049","Unknown or Not Stated","UNK",0
,"Craven County, NC","37049","Not Available","NA",0
,"Craven County, NC","37049","Not Reported","NR",0
,"Cumberland County, NC","37051","American Indian or Alaska Native","1002-5",94
,"Cumberland County, NC","37051","Asian","A",155
,"Cumberland County, NC","37051","Black or African American","2054-5",2186
,"Cumberland County, NC","37051","Native Hawaiian or Other Pacific Islander","NHOPI",48
,"Cumberland County, NC","37051","White","2106-3",2564
,"Cumberland County, NC","37051","More than one race","M",415
,"Cumberland County, NC","37051","Unknown or Not Stated","UNK",0
,"Cumberland County, NC","37051","Not Available","NA",0
,"Cumberland County, NC","37051","Not Reported","NR",0
,"Davidson County, NC","37057","American Indian or Alaska Native","1002-5",Suppressed
,"Davidson County, NC","37057","Asian","A",33
,"Davidson County, NC","37057","Black or African American","2054-5",236
,"Davidson County, NC","37057","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Davidson County, NC","37057","White","2106-3",1455
,"Davidson County, NC","37057","More than one race","M",41
,"Davidson County, NC","37057","Unknown or Not Stated","UNK",0
,"Davidson County, NC","37057","Not Available","NA",0
,"Davidson County, NC","37057","Not Reported","NR",0
,"Durham County, NC","37063","American Indian or Alaska Native","1002-5",15
,"Durham County, NC","37063","Asian","A",263
,"Durham County, NC","37063","Black or African American","2054-5",1473
,"Durham County, NC","37063","Native Hawaiian or Other Pacific Islander","NHOPI",19
,"Durham County, NC","37063","White","2106-3",2283
,"Durham County, NC","37063","More than one race","M",105
,"Durham County, NC","37063","Unknown or Not Stated","UNK",0
,"Durham County, NC","37063","Not Available","NA",0
,"Durham County, NC","37063","Not Reported","NR",0
,"Forsyth County, NC","37067","American Indian or Alaska Native","1002-5",21
,"Forsyth County, NC","37067","Asian","A",150
,"Forsyth County, NC","37067","Black or African American","2054-5",1477
,"Forsyth County, NC","37067","Native Hawaiian or Other Pacific Islander","NHOPI",24
,"Forsyth County, NC","37067","White","2106-3",2647
,"Forsyth County, NC","37067","More than one race","M",91
,"Forsyth County, NC","37067","Unknown or Not Stated","UNK",0
,"Forsyth County, NC","37067","Not Available","NA",0
,"Forsyth County, NC","37067","Not Reported","NR",0
,"Gaston County, NC","37071","American Indian or Alaska Native","1002-5",Suppressed
,"Gaston County, NC","37071","Asian","A",48
,"Gaston County, NC","37071","Black or African American","2054-5",629
,"Gaston County, NC","37071","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Gaston County, NC","37071","White","2106-3",1823
,"Gaston County, NC","37071","More than one race","M",89
,"Gaston County, NC","37071","Unknown or Not Stated","UNK",0
,"Gaston County, NC","37071","Not Available","NA",0
,"Gaston County, NC","37071","Not Reported","NR",0
,"Guilford County, NC","37081","American Indian or Alaska Native","1002-5",40
,"Guilford County, NC","37081","Asian","A",477
,"Guilford County, NC","37081","Black or African American","2054-5",2584
,"Guilford County, NC","37081","Native Hawaiian or Other Pacific Islander","NHOPI",16
,"Guilford County, NC","37081","White","2106-3",2722
,"Guilford County, NC","37081","More than one race","M",206
,"Guilford County, NC","37081","Unknown or Not Stated","UNK",0
,"Guilford County, NC","37081","Not Available","NA",0
,"Guilford County, NC","37081","Not Reported","NR",0
,"Harnett County, NC","37085","American Indian or Alaska Native","1002-5",16
,"Harnett County, NC","37085","Asian","A",33
,"Harnett County, NC","37085","Black or African American","2054-5",405
,"Harnett County, NC","37085","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Harnett County, NC","37085","White","2106-3",1316
,"Harnett County, NC","37085","More than one race","M",78
,"Harnett County, NC","37085","Unknown or Not Stated","UNK",0
,"Harnett County, NC","37085","Not Available","NA",0
,"Harnett County, NC","37085","Not Reported","NR",0
,"Henderson County, NC","37089","American Indian or Alaska Native","1002-5",Suppressed
,"Henderson County, NC","37089","Asian","A",14
,"Henderson County, NC","37089","Black or African American","2054-5",36
