"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Alachua County, FL","12001","Under 15 years","15",Suppressed
,"Alachua County, FL","12001","15-19 years","15-19",89
,"Alachua County, FL","12001","20-24 years","20-24",455
,"Alachua County, FL","12001","25-29 years","25-29",749
,"Alachua County, FL","12001","30-34 years","30-34",881
,"Alachua County, FL","12001","35-39 years","35-39",436
,"Alachua County, FL","12001","40-44 years","40-44",84
,"Alachua County, FL","12001","45-49 years","45-49",Suppressed
,"Alachua County, FL","12001","50 years and over","50+",Suppressed
,"Bay County, FL","12005","Under 15 years","15",Suppressed
,"Bay County, FL","12005","15-19 years","15-19",114
,"Bay County, FL","12005","20-24 years","20-24",478
,"Bay County, FL","12005","25-29 years","25-29",643
,"Bay County, FL","12005","30-34 years","30-34",470
,"Bay County, FL","12005","35-39 years","35-39",233
,"Bay County, FL","12005","40-44 years","40-44",49
,"Bay County, FL","12005","45-49 years","45-49",Suppressed
,"Bay County, FL","12005","50 years and over","50+",0
,"Brevard County, FL","12009","Under 15 years","15",0
,"Brevard County, FL","12009","15-19 years","15-19",198
,"Brevard County, FL","12009","20-24 years","20-24",991
,"Brevard County, FL","12009","25-29 years","25-29",1542
,"Brevard County, FL","12009","30-34 years","30-34",1574
,"Brevard County, FL","12009","35-39 years","35-39",703
,"Brevard County, FL","12009","40-44 years","40-44",169
,"Brevard County, FL","12009","45-49 years","45-49",Suppressed
,"Brevard County, FL","12009","50 years and over","50+",0
,"Broward County, FL","12011","Under 15 years","15",Suppressed
,"Broward County, FL","12011","15-19 years","15-19",591
,"Broward County, FL","12011","20-24 years","20-24",2780
,"Broward County, FL","12011","25-29 years","25-29",5653
,"Broward County, FL","12011","30-34 years","30-34",7031
,"Broward County, FL","12011","35-39 years","35-39",4431
,"Broward County, FL","12011","40-44 years","40-44",1133
,"Broward County, FL","12011","45-49 years","45-49",87
,"Broward County, FL","12011","50 years and over","50+",10
,"Charlotte County, FL","12015","Under 15 years","15",0
,"Charlotte County, FL","12015","15-19 years","15-19",47
,"Charlotte County, FL","12015","20-24 years","20-24",203
,"Charlotte County, FL","12015","25-29 years","25-29",330
,"Charlotte County, FL","12015","30-34 years","30-34",231
,"Charlotte County, FL","12015","35-39 years","35-39",121
,"Charlotte County, FL","12015","40-44 years","40-44",18
,"Charlotte County, FL","12015","45-49 years","45-49",Suppressed
,"Charlotte County, FL","12015","50 years and over","50+",0
,"Citrus County, FL","12017","Under 15 years","15",0
,"Citrus County, FL","12017","15-19 years","15-19",73
,"Citrus County, FL","12017","20-24 years","20-24",284
,"Citrus County, FL","12017","25-29 years","25-29",335
,"Citrus County, FL","12017","30-34 years","30-34",222
,"Citrus County, FL","12017","35-39 years","35-39",97
,"Citrus County, FL","12017","40-44 years","40-44",17
,"Citrus County, FL","12017","45-49 years","45-49",0
,"Citrus County, FL","12017","50 years and over","50+",0
,"Clay County, FL","12019","Under 15 years","15",0
,"Clay County, FL","12019","15-19 years","15-19",108
,"Clay County, FL","12019","20-24 years","20-24",511
,"Clay County, FL","12019","25-29 years","25-29",644
,"Clay County, FL","12019","30-34 years","30-34",629
,"Clay County, FL","12019","35-39 years","35-39",288
,"Clay County, FL","12019","40-44 years","40-44",52
,"Clay County, FL","12019","45-49 years","45-49",Suppressed
,"Clay County, FL","12019","50 years and over","50+",0
,"Collier County, FL","12021","Under 15 years","15",Suppressed
,"Collier County, FL","12021","15-19 years","15-19",150
,"Collier County, FL","12021","20-24 years","20-24",572
,"Collier County, FL","12021","25-29 years","25-29",855
,"Collier County, FL","12021","30-34 years","30-34",861
,"Collier County, FL","12021","35-39 years","35-39",532
,"Collier County, FL","12021","40-44 years","40-44",132
,"Collier County, FL","12021","45-49 years","45-49",Suppressed
,"Collier County, FL","12021","50 years and over","50+",Suppressed
,"Duval County, FL","12031","Under 15 years","15",Suppressed
,"Duval County, FL","12031","15-19 years","15-19",648
,"Duval County, FL","12031","20-24 years","20-24",2750
,"Duval County, FL","12031","25-29 years","25-29",4006
,"Duval County, FL","12031","30-34 years","30-34",3543
,"Duval County, FL","12031","35-39 years","35-39",1713
,"Duval County, FL","12031","40-44 years","40-44",338
,"Duval County, FL","12031","45-49 years","45-49",27
,"Duval County, FL","12031","50 years and over","50+",Suppressed
,"Escambia County, FL","12033","Under 15 years","15",Suppressed
,"Escambia County, FL","12033","15-19 years","15-19",275
,"Escambia County, FL","12033","20-24 years","20-24",941
,"Escambia County, FL","12033","25-29 years","25-29",1256
,"Escambia County, FL","12033","30-34 years","30-34",892
,"Escambia County, FL","12033","35-39 years","35-39",422
,"Escambia County, FL","12033","40-44 years","40-44",78
,"Escambia County, FL","12033","45-49 years","45-49",Suppressed
,"Escambia County, FL","12033","50 years and over","50+",0
,"Hernando County, FL","12053","Under 15 years","15",0
,"Hernando County, FL","12053","15-19 years","15-19",81
,"Hernando County, FL","12053","20-24 years","20-24",385
,"Hernando County, FL","12053","25-29 years","25-29",516
,"Hernando County, FL","12053","30-34 years","30-34",383
,"Hernando County, FL","12053","35-39 years","35-39",167
,"Hernando County, FL","12053","40-44 years","40-44",32
,"Hernando County, FL","12053","45-49 years","45-49",Suppressed
,"Hernando County, FL","12053","50 years and over","50+",0
,"Hillsborough County, FL","12057","Under 15 years","15",Suppressed
,"Hillsborough County, FL","12057","15-19 years","15-19",745
,"Hillsborough County, FL","12057","20-24 years","20-24",3212
,"Hillsborough County, FL","12057","25-29 years","25-29",4958
,"Hillsborough County, FL","12057","30-34 years","30-34",5044
,"Hillsborough County, FL","12057","35-39 years","35-39",2658
,"Hillsborough County, FL","12057","40-44 years","40-44",506
,"Hillsborough County, FL","12057","45-49 years","45-49",40
,"Hillsborough County, FL","12057","50 years and over","50+",Suppressed
,"Indian River County, FL","12061","Under 15 years","15",0
,"Indian River County, FL","12061","15-19 years","15-19",62
,"Indian River County, FL","12061","20-24 years","20-24",243
,"Indian River County, FL","12061","25-29 years","25-29",394
,"Indian River County, FL","12061","30-34 years","30-34",344
,"Indian River County, FL","12061","35-39 years","35-39",182
,"Indian River County, FL","12061","40-44 years","40-44",34
,"Indian River County, FL","12061","45-49 years","45-49",Suppressed
,"Indian River County, FL","12061","50 years and over","50+",0
,"Lake County, FL","12069","Under 15 years","15",Suppressed
,"Lake County, FL","12069","15-19 years","15-19",173
,"Lake County, FL","12069","20-24 years","20-24",722
,"Lake County, FL","12069","25-29 years","25-29",1094
,"Lake County, FL","12069","30-34 years","30-34",887
,"Lake County, FL","12069","35-39 years","35-39",456
,"Lake County, FL","12069","40-44 years","40-44",92
,"Lake County, FL","12069","45-49 years","45-49",Suppressed
,"Lake County, FL","12069","50 years and over","50+",Suppressed
,"Lee County, FL","12071","Under 15 years","15",Suppressed
,"Lee County, FL","12071","15-19 years","15-19",334
,"Lee County, FL","12071","20-24 years","20-24",1465
,"Lee County, FL","12071","25-29 years","25-29",2056
,"Lee County, FL","12071","30-34 years","30-34",1958
,"Lee County, FL","12071","35-39 years","35-39",914
,"Lee County, FL","12071","40-44 years","40-44",174
,"Lee County, FL","12071","45-49 years","45-49",21
,"Lee County, FL","12071","50 years and over","50+",Suppressed
,"Leon County, FL","12073","Under 15 years","15",Suppressed
,"Leon County, FL","12073","15-19 years","15-19",146
,"Leon County, FL","12073","20-24 years","20-24",559
,"Leon County, FL","12073","25-29 years","25-29",908
,"Leon County, FL","12073","30-34 years","30-34",853
,"Leon County, FL","12073","35-39 years","35-39",435
,"Leon County, FL","12073","40-44 years","40-44",59
,"Leon County, FL","12073","45-49 years","45-49",Suppressed
,"Leon County, FL","12073","50 years and over","50+",0
,"Manatee County, FL","12081","Under 15 years","15",Suppressed
,"Manatee County, FL","12081","15-19 years","15-19",200
,"Manatee County, FL","12081","20-24 years","20-24",704
,"Manatee County, FL","12081","25-29 years","25-29",990
,"Manatee County, FL","12081","30-34 years","30-34",996
,"Manatee County, FL","12081","35-39 years","35-39",495
,"Manatee County, FL","12081","40-44 years","40-44",89
,"Manatee County, FL","12081","45-49 years","45-49",Suppressed
,"Manatee County, FL","12081","50 years and over","50+",0
,"Marion County, FL","12083","Under 15 years","15",Suppressed
,"Marion County, FL","12083","15-19 years","15-19",246
,"Marion County, FL","12083","20-24 years","20-24",917
,"Marion County, FL","12083","25-29 years","25-29",1113
,"Marion County, FL","12083","30-34 years","30-34",814
,"Marion County, FL","12083","35-39 years","35-39",382
,"Marion County, FL","12083","40-44 years","40-44",76
,"Marion County, FL","12083","45-49 years","45-49",Suppressed
,"Marion County, FL","12083","50 years and over","50+",0
,"Martin County, FL","12085","Under 15 years","15",Suppressed
,"Martin County, FL","12085","15-19 years","15-19",48
,"Martin County, FL","12085","20-24 years","20-24",189
,"Martin County, FL","12085","25-29 years","25-29",316
,"Martin County, FL","12085","30-34 years","30-34",391
,"Martin County, FL","12085","35-39 years","35-39",218
,"Martin County, FL","12085","40-44 years","40-44",41
,"Martin County, FL","12085","45-49 years","45-49",Suppressed
,"Martin County, FL","12085","50 years and over","50+",0
,"Miami-Dade County, FL","12086","Under 15 years","15",15
,"Miami-Dade County, FL","12086","15-19 years","15-19",900
,"Miami-Dade County, FL","12086","20-24 years","20-24",4189
,"Miami-Dade County, FL","12086","25-29 years","25-29",7950
,"Miami-Dade County, FL","12086","30-34 years","30-34",9716
,"Miami-Dade County, FL","12086","35-39 years","35-39",5947
,"Miami-Dade County, FL","12086","40-44 years","40-44",1418
,"Miami-Dade County, FL","12086","45-49 years","45-49",108
,"Miami-Dade County, FL","12086","50 years and over","50+",15
,"Okaloosa County, FL","12091","Under 15 years","15",Suppressed
,"Okaloosa County, FL","12091","15-19 years","15-19",105
,"Okaloosa County, FL","12091","20-24 years","20-24",599
,"Okaloosa County, FL","12091","25-29 years","25-29",855
,"Okaloosa County, FL","12091","30-34 years","30-34",750
,"Okaloosa County, FL","12091","35-39 years","35-39",335
,"Okaloosa County, FL","12091","40-44 years","40-44",57
,"Okaloosa County, FL","12091","45-49 years","45-49",Suppressed
,"Okaloosa County, FL","12091","50 years and over","50+",0
,"Orange County, FL","12095","Under 15 years","15",Suppressed
,"Orange County, FL","12095","15-19 years","15-19",602
,"Orange County, FL","12095","20-24 years","20-24",2803
,"Orange County, FL","12095","25-29 years","25-29",4484
,"Orange County, FL","12095","30-34 years","30-34",5088
,"Orange County, FL","12095","35-39 years","35-39",2941
,"Orange County, FL","12095","40-44 years","40-44",658
,"Orange County, FL","12095","45-49 years","45-49",33
,"Orange County, FL","12095","50 years and over","50+",Suppressed
,"Osceola County, FL","12097","Under 15 years","15",0
,"Osceola County, FL","12097","15-19 years","15-19",201
,"Osceola County, FL","12097","20-24 years","20-24",921
,"Osceola County, FL","12097","25-29 years","25-29",1358
,"Osceola County, FL","12097","30-34 years","30-34",1162
,"Osceola County, FL","12097","35-39 years","35-39",631
,"Osceola County, FL","12097","40-44 years","40-44",161
,"Osceola County, FL","12097","45-49 years","45-49",Suppressed
,"Osceola County, FL","12097","50 years and over","50+",0
,"Palm Beach County, FL","12099","Under 15 years","15",Suppressed
,"Palm Beach County, FL","12099","15-19 years","15-19",586
,"Palm Beach County, FL","12099","20-24 years","20-24",2159
,"Palm Beach County, FL","12099","25-29 years","25-29",3824
,"Palm Beach County, FL","12099","30-34 years","30-34",4630
,"Palm Beach County, FL","12099","35-39 years","35-39",2776
,"Palm Beach County, FL","12099","40-44 years","40-44",688
,"Palm Beach County, FL","12099","45-49 years","45-49",66
,"Palm Beach County, FL","12099","50 years and over","50+",Suppressed
,"Pasco County, FL","12101","Under 15 years","15",Suppressed
,"Pasco County, FL","12101","15-19 years","15-19",234
,"Pasco County, FL","12101","20-24 years","20-24",1023
,"Pasco County, FL","12101","25-29 years","25-29",1461
,"Pasco County, FL","12101","30-34 years","30-34",1480
,"Pasco County, FL","12101","35-39 years","35-39",740
,"Pasco County, FL","12101","40-44 years","40-44",144
,"Pasco County, FL","12101","45-49 years","45-49",Suppressed
,"Pasco County, FL","12101","50 years and over","50+",0
,"Pinellas County, FL","12103","Under 15 years","15",Suppressed
,"Pinellas County, FL","12103","15-19 years","15-19",351
,"Pinellas County, FL","12103","20-24 years","20-24",1275
,"Pinellas County, FL","12103","25-29 years","25-29",2168
,"Pinellas County, FL","12103","30-34 years","30-34",2460
