"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Champaign County, IL","17019","Under 15 years","15",Suppressed
,"Champaign County, IL","17019","15-19 years","15-19",120
,"Champaign County, IL","17019","20-24 years","20-24",370
,"Champaign County, IL","17019","25-29 years","25-29",645
,"Champaign County, IL","17019","30-34 years","30-34",724
,"Champaign County, IL","17019","35-39 years","35-39",299
,"Champaign County, IL","17019","40-44 years","40-44",69
,"Champaign County, IL","17019","45-49 years","45-49",Suppressed
,"Champaign County, IL","17019","50 years and over","50+",Suppressed
,"Cook County, IL","17031","Under 15 years","15",31
,"Cook County, IL","17031","15-19 years","15-19",2286
,"Cook County, IL","17031","20-24 years","20-24",8769
,"Cook County, IL","17031","25-29 years","25-29",14086
,"Cook County, IL","17031","30-34 years","30-34",19156
,"Cook County, IL","17031","35-39 years","35-39",11950
,"Cook County, IL","17031","40-44 years","40-44",2546
,"Cook County, IL","17031","45-49 years","45-49",173
,"Cook County, IL","17031","50 years and over","50+",34
,"DeKalb County, IL","17037","Under 15 years","15",Suppressed
,"DeKalb County, IL","17037","15-19 years","15-19",41
,"DeKalb County, IL","17037","20-24 years","20-24",233
,"DeKalb County, IL","17037","25-29 years","25-29",372
,"DeKalb County, IL","17037","30-34 years","30-34",332
,"DeKalb County, IL","17037","35-39 years","35-39",133
,"DeKalb County, IL","17037","40-44 years","40-44",29
,"DeKalb County, IL","17037","45-49 years","45-49",Suppressed
,"DeKalb County, IL","17037","50 years and over","50+",0
,"DuPage County, IL","17043","Under 15 years","15",Suppressed
,"DuPage County, IL","17043","15-19 years","15-19",177
,"DuPage County, IL","17043","20-24 years","20-24",854
,"DuPage County, IL","17043","25-29 years","25-29",2170
,"DuPage County, IL","17043","30-34 years","30-34",4045
,"DuPage County, IL","17043","35-39 years","35-39",2291
,"DuPage County, IL","17043","40-44 years","40-44",408
,"DuPage County, IL","17043","45-49 years","45-49",35
,"DuPage County, IL","17043","50 years and over","50+",Suppressed
,"Kane County, IL","17089","Under 15 years","15",Suppressed
,"Kane County, IL","17089","15-19 years","15-19",260
,"Kane County, IL","17089","20-24 years","20-24",931
,"Kane County, IL","17089","25-29 years","25-29",1610
,"Kane County, IL","17089","30-34 years","30-34",1884
,"Kane County, IL","17089","35-39 years","35-39",1085
,"Kane County, IL","17089","40-44 years","40-44",190
,"Kane County, IL","17089","45-49 years","45-49",13
,"Kane County, IL","17089","50 years and over","50+",Suppressed
,"Kankakee County, IL","17091","Under 15 years","15",0
,"Kankakee County, IL","17091","15-19 years","15-19",82
,"Kankakee County, IL","17091","20-24 years","20-24",257
,"Kankakee County, IL","17091","25-29 years","25-29",438
,"Kankakee County, IL","17091","30-34 years","30-34",305
,"Kankakee County, IL","17091","35-39 years","35-39",141
,"Kankakee County, IL","17091","40-44 years","40-44",31
,"Kankakee County, IL","17091","45-49 years","45-49",Suppressed
,"Kankakee County, IL","17091","50 years and over","50+",0
,"Kendall County, IL","17093","Under 15 years","15",0
,"Kendall County, IL","17093","15-19 years","15-19",38
,"Kendall County, IL","17093","20-24 years","20-24",172
,"Kendall County, IL","17093","25-29 years","25-29",412
,"Kendall County, IL","17093","30-34 years","30-34",600
,"Kendall County, IL","17093","35-39 years","35-39",279
,"Kendall County, IL","17093","40-44 years","40-44",45
,"Kendall County, IL","17093","45-49 years","45-49",Suppressed
,"Kendall County, IL","17093","50 years and over","50+",0
,"Lake County, IL","17097","Under 15 years","15",Suppressed
,"Lake County, IL","17097","15-19 years","15-19",246
,"Lake County, IL","17097","20-24 years","20-24",975
,"Lake County, IL","17097","25-29 years","25-29",1689
,"Lake County, IL","17097","30-34 years","30-34",2367
,"Lake County, IL","17097","35-39 years","35-39",1405
,"Lake County, IL","17097","40-44 years","40-44",274
,"Lake County, IL","17097","45-49 years","45-49",26
,"Lake County, IL","17097","50 years and over","50+",Suppressed
,"LaSalle County, IL","17099","Under 15 years","15",0
,"LaSalle County, IL","17099","15-19 years","15-19",56
,"LaSalle County, IL","17099","20-24 years","20-24",228
,"LaSalle County, IL","17099","25-29 years","25-29",345
