"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Ascension Parish, LA","22005","American Indian or Alaska Native","1002-5",Suppressed
,"Ascension Parish, LA","22005","Asian","A",31
,"Ascension Parish, LA","22005","Black or African American","2054-5",462
,"Ascension Parish, LA","22005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ascension Parish, LA","22005","White","2106-3",1139
,"Ascension Parish, LA","22005","More than one race","M",14
,"Ascension Parish, LA","22005","Unknown or Not Stated","UNK",0
,"Ascension Parish, LA","22005","Not Available","NA",0
,"Ascension Parish, LA","22005","Not Reported","NR",0
,"Bossier Parish, LA","22015","American Indian or Alaska Native","1002-5",Suppressed
,"Bossier Parish, LA","22015","Asian","A",40
,"Bossier Parish, LA","22015","Black or African American","2054-5",466
,"Bossier Parish, LA","22015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bossier Parish, LA","22015","White","2106-3",1083
,"Bossier Parish, LA","22015","More than one race","M",55
,"Bossier Parish, LA","22015","Unknown or Not Stated","UNK",0
,"Bossier Parish, LA","22015","Not Available","NA",0
,"Bossier Parish, LA","22015","Not Reported","NR",0
,"Caddo Parish, LA","22017","American Indian or Alaska Native","1002-5",Suppressed
,"Caddo Parish, LA","22017","Asian","A",63
,"Caddo Parish, LA","22017","Black or African American","2054-5",1802
,"Caddo Parish, LA","22017","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Caddo Parish, LA","22017","White","2106-3",1211
,"Caddo Parish, LA","22017","More than one race","M",61
,"Caddo Parish, LA","22017","Unknown or Not Stated","UNK",0
,"Caddo Parish, LA","22017","Not Available","NA",0
,"Caddo Parish, LA","22017","Not Reported","NR",0
,"Calcasieu Parish, LA","22019","American Indian or Alaska Native","1002-5",16
,"Calcasieu Parish, LA","22019","Asian","A",70
,"Calcasieu Parish, LA","22019","Black or African American","2054-5",931
,"Calcasieu Parish, LA","22019","Native Hawaiian or Other Pacific Islander","NHOPI",17
,"Calcasieu Parish, LA","22019","White","2106-3",1919
,"Calcasieu Parish, LA","22019","More than one race","M",17
,"Calcasieu Parish, LA","22019","Unknown or Not Stated","UNK",0
,"Calcasieu Parish, LA","22019","Not Available","NA",0
,"Calcasieu Parish, LA","22019","Not Reported","NR",0
,"East Baton Rouge Parish, LA","22033","American Indian or Alaska Native","1002-5",22
,"East Baton Rouge Parish, LA","22033","Asian","A",197
,"East Baton Rouge Parish, LA","22033","Black or African American","2054-5",3157
,"East Baton Rouge Parish, LA","22033","Native Hawaiian or Other Pacific Islander","NHOPI",21
,"East Baton Rouge Parish, LA","22033","White","2106-3",2266
,"East Baton Rouge Parish, LA","22033","More than one race","M",67
,"East Baton Rouge Parish, LA","22033","Unknown or Not Stated","UNK",0
,"East Baton Rouge Parish, LA","22033","Not Available","NA",0
,"East Baton Rouge Parish, LA","22033","Not Reported","NR",0
,"Jefferson Parish, LA","22051","American Indian or Alaska Native","1002-5",34
,"Jefferson Parish, LA","22051","Asian","A",273
,"Jefferson Parish, LA","22051","Black or African American","2054-5",2168
,"Jefferson Parish, LA","22051","Native Hawaiian or Other Pacific Islander","NHOPI",15
,"Jefferson Parish, LA","22051","White","2106-3",3195
,"Jefferson Parish, LA","22051","More than one race","M",70
,"Jefferson Parish, LA","22051","Unknown or Not Stated","UNK",0
,"Jefferson Parish, LA","22051","Not Available","NA",0
,"Jefferson Parish, LA","22051","Not Reported","NR",0
,"Lafayette Parish, LA","22055","American Indian or Alaska Native","1002-5",Suppressed
,"Lafayette Parish, LA","22055","Asian","A",80
,"Lafayette Parish, LA","22055","Black or African American","2054-5",1134
,"Lafayette Parish, LA","22055","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lafayette Parish, LA","22055","White","2106-3",1932
,"Lafayette Parish, LA","22055","More than one race","M",49
,"Lafayette Parish, LA","22055","Unknown or Not Stated","UNK",0
,"Lafayette Parish, LA","22055","Not Available","NA",0
,"Lafayette Parish, LA","22055","Not Reported","NR",0
,"Livingston Parish, LA","22063","American Indian or Alaska Native","1002-5",Suppressed
,"Livingston Parish, LA","22063","Asian","A",27
,"Livingston Parish, LA","22063","Black or African American","2054-5",200
,"Livingston Parish, LA","22063","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Livingston Parish, LA","22063","White","2106-3",1519
,"Livingston Parish, LA","22063","More than one race","M",12
,"Livingston Parish, LA","22063","Unknown or Not Stated","UNK",0
,"Livingston Parish, LA","22063","Not Available","NA",0
,"Livingston Parish, LA","22063","Not Reported","NR",0
,"Orleans Parish, LA","22071","American Indian or Alaska Native","1002-5",16
,"Orleans Parish, LA","22071","Asian","A",117
,"Orleans Parish, LA","22071","Black or African American","2054-5",2886
,"Orleans Parish, LA","22071","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Orleans Parish, LA","22071","White","2106-3",1596
,"Orleans Parish, LA","22071","More than one race","M",47
,"Orleans Parish, LA","22071","Unknown or Not Stated","UNK",0
,"Orleans Parish, LA","22071","Not Available","NA",0
,"Orleans Parish, LA","22071","Not Reported","NR",0
,"Ouachita Parish, LA","22073","American Indian or Alaska Native","1002-5",Suppressed
,"Ouachita Parish, LA","22073","Asian","A",29
,"Ouachita Parish, LA","22073","Black or African American","2054-5",993
,"Ouachita Parish, LA","22073","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ouachita Parish, LA","22073","White","2106-3",1000
,"Ouachita Parish, LA","22073","More than one race","M",19
,"Ouachita Parish, LA","22073","Unknown or Not Stated","UNK",0
,"Ouachita Parish, LA","22073","Not Available","NA",0
,"Ouachita Parish, LA","22073","Not Reported","NR",0
,"Rapides Parish, LA","22079","American Indian or Alaska Native","1002-5",Suppressed
,"Rapides Parish, LA","22079","Asian","A",36
,"Rapides Parish, LA","22079","Black or African American","2054-5",645
,"Rapides Parish, LA","22079","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Rapides Parish, LA","22079","White","2106-3",928
,"Rapides Parish, LA","22079","More than one race","M",25
,"Rapides Parish, LA","22079","Unknown or Not Stated","UNK",0
,"Rapides Parish, LA","22079","Not Available","NA",0
,"Rapides Parish, LA","22079","Not Reported","NR",0
,"St. Tammany Parish, LA","22103","American Indian or Alaska Native","1002-5",10
,"St. Tammany Parish, LA","22103","Asian","A",57
,"St. Tammany Parish, LA","22103","Black or African American","2054-5",490
,"St. Tammany Parish, LA","22103","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"St. Tammany Parish, LA","22103","White","2106-3",2266
,"St. Tammany Parish, LA","22103","More than one race","M",33
,"St. Tammany Parish, LA","22103","Unknown or Not Stated","UNK",0
,"St. Tammany Parish, LA","22103","Not Available","NA",0
