"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Alachua County, FL","12001","American Indian or Alaska Native","1002-5",Suppressed
,"Alachua County, FL","12001","Asian","A",191
,"Alachua County, FL","12001","Black or African American","2054-5",842
,"Alachua County, FL","12001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Alachua County, FL","12001","White","2106-3",1601
,"Alachua County, FL","12001","More than one race","M",64
,"Alachua County, FL","12001","Unknown or Not Stated","UNK",0
,"Alachua County, FL","12001","Not Available","NA",0
,"Alachua County, FL","12001","Not Reported","NR",0
,"Bay County, FL","12005","American Indian or Alaska Native","1002-5",Suppressed
,"Bay County, FL","12005","Asian","A",51
,"Bay County, FL","12005","Black or African American","2054-5",339
,"Bay County, FL","12005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bay County, FL","12005","White","2106-3",1510
,"Bay County, FL","12005","More than one race","M",82
,"Bay County, FL","12005","Unknown or Not Stated","UNK",0
,"Bay County, FL","12005","Not Available","NA",0
,"Bay County, FL","12005","Not Reported","NR",0
,"Brevard County, FL","12009","American Indian or Alaska Native","1002-5",Suppressed
,"Brevard County, FL","12009","Asian","A",148
,"Brevard County, FL","12009","Black or African American","2054-5",827
,"Brevard County, FL","12009","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brevard County, FL","12009","White","2106-3",4098
,"Brevard County, FL","12009","More than one race","M",101
,"Brevard County, FL","12009","Unknown or Not Stated","UNK",0
,"Brevard County, FL","12009","Not Available","NA",0
,"Brevard County, FL","12009","Not Reported","NR",0
,"Broward County, FL","12011","American Indian or Alaska Native","1002-5",30
,"Broward County, FL","12011","Asian","A",964
,"Broward County, FL","12011","Black or African American","2054-5",8268
,"Broward County, FL","12011","Native Hawaiian or Other Pacific Islander","NHOPI",14
,"Broward County, FL","12011","White","2106-3",12150
,"Broward County, FL","12011","More than one race","M",299
,"Broward County, FL","12011","Unknown or Not Stated","UNK",0
,"Broward County, FL","12011","Not Available","NA",0
,"Broward County, FL","12011","Not Reported","NR",0
,"Charlotte County, FL","12015","American Indian or Alaska Native","1002-5",Suppressed
,"Charlotte County, FL","12015","Asian","A",23
,"Charlotte County, FL","12015","Black or African American","2054-5",85
,"Charlotte County, FL","12015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Charlotte County, FL","12015","White","2106-3",830
,"Charlotte County, FL","12015","More than one race","M",Suppressed
,"Charlotte County, FL","12015","Unknown or Not Stated","UNK",0
,"Charlotte County, FL","12015","Not Available","NA",0
,"Charlotte County, FL","12015","Not Reported","NR",0
,"Citrus County, FL","12017","American Indian or Alaska Native","1002-5",Suppressed
,"Citrus County, FL","12017","Asian","A",21
,"Citrus County, FL","12017","Black or African American","2054-5",46
,"Citrus County, FL","12017","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Citrus County, FL","12017","White","2106-3",939
,"Citrus County, FL","12017","More than one race","M",20
,"Citrus County, FL","12017","Unknown or Not Stated","UNK",0
,"Citrus County, FL","12017","Not Available","NA",0
,"Citrus County, FL","12017","Not Reported","NR",0
,"Clay County, FL","12019","American Indian or Alaska Native","1002-5",Suppressed
,"Clay County, FL","12019","Asian","A",63
,"Clay County, FL","12019","Black or African American","2054-5",354
,"Clay County, FL","12019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Clay County, FL","12019","White","2106-3",1765
,"Clay County, FL","12019","More than one race","M",42
,"Clay County, FL","12019","Unknown or Not Stated","UNK",0
,"Clay County, FL","12019","Not Available","NA",0
,"Clay County, FL","12019","Not Reported","NR",0
,"Collier County, FL","12021","American Indian or Alaska Native","1002-5",11
,"Collier County, FL","12021","Asian","A",43
,"Collier County, FL","12021","Black or African American","2054-5",405
,"Collier County, FL","12021","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Collier County, FL","12021","White","2106-3",2636
,"Collier County, FL","12021","More than one race","M",20
,"Collier County, FL","12021","Unknown or Not Stated","UNK",0
