"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Aiken County, SC","45003","Under 15 years","15",0
,"Aiken County, SC","45003","15-19 years","15-19",107
,"Aiken County, SC","45003","20-24 years","20-24",433
,"Aiken County, SC","45003","25-29 years","25-29",586
,"Aiken County, SC","45003","30-34 years","30-34",449
,"Aiken County, SC","45003","35-39 years","35-39",182
,"Aiken County, SC","45003","40-44 years","40-44",43
,"Aiken County, SC","45003","45-49 years","45-49",Suppressed
,"Aiken County, SC","45003","50 years and over","50+",0
,"Anderson County, SC","45007","Under 15 years","15",Suppressed
,"Anderson County, SC","45007","15-19 years","15-19",140
,"Anderson County, SC","45007","20-24 years","20-24",549
,"Anderson County, SC","45007","25-29 years","25-29",702
,"Anderson County, SC","45007","30-34 years","30-34",525
,"Anderson County, SC","45007","35-39 years","35-39",208
,"Anderson County, SC","45007","40-44 years","40-44",46
,"Anderson County, SC","45007","45-49 years","45-49",Suppressed
,"Anderson County, SC","45007","50 years and over","50+",0
,"Beaufort County, SC","45013","Under 15 years","15",0
,"Beaufort County, SC","45013","15-19 years","15-19",88
,"Beaufort County, SC","45013","20-24 years","20-24",451
,"Beaufort County, SC","45013","25-29 years","25-29",583
,"Beaufort County, SC","45013","30-34 years","30-34",457
,"Beaufort County, SC","45013","35-39 years","35-39",228
,"Beaufort County, SC","45013","40-44 years","40-44",57
,"Beaufort County, SC","45013","45-49 years","45-49",Suppressed
,"Beaufort County, SC","45013","50 years and over","50+",0
,"Berkeley County, SC","45015","Under 15 years","15",Suppressed
,"Berkeley County, SC","45015","15-19 years","15-19",136
,"Berkeley County, SC","45015","20-24 years","20-24",544
,"Berkeley County, SC","45015","25-29 years","25-29",944
,"Berkeley County, SC","45015","30-34 years","30-34",766
,"Berkeley County, SC","45015","35-39 years","35-39",414
,"Berkeley County, SC","45015","40-44 years","40-44",59
,"Berkeley County, SC","45015","45-49 years","45-49",Suppressed
,"Berkeley County, SC","45015","50 years and over","50+",0
,"Charleston County, SC","45019","Under 15 years","15",Suppressed
,"Charleston County, SC","45019","15-19 years","15-19",210
,"Charleston County, SC","45019","20-24 years","20-24",701
,"Charleston County, SC","45019","25-29 years","25-29",1211
,"Charleston County, SC","45019","30-34 years","30-34",1734
,"Charleston County, SC","45019","35-39 years","35-39",934
,"Charleston County, SC","45019","40-44 years","40-44",163
,"Charleston County, SC","45019","45-49 years","45-49",11
,"Charleston County, SC","45019","50 years and over","50+",0
,"Dorchester County, SC","45035","Under 15 years","15",0
,"Dorchester County, SC","45035","15-19 years","15-19",95
,"Dorchester County, SC","45035","20-24 years","20-24",368
,"Dorchester County, SC","45035","25-29 years","25-29",581
,"Dorchester County, SC","45035","30-34 years","30-34",519
,"Dorchester County, SC","45035","35-39 years","35-39",245
,"Dorchester County, SC","45035","40-44 years","40-44",49
,"Dorchester County, SC","45035","45-49 years","45-49",Suppressed
,"Dorchester County, SC","45035","50 years and over","50+",0
,"Florence County, SC","45041","Under 15 years","15",Suppressed
,"Florence County, SC","45041","15-19 years","15-19",129
,"Florence County, SC","45041","20-24 years","20-24",387
,"Florence County, SC","45041","25-29 years","25-29",531
,"Florence County, SC","45041","30-34 years","30-34",363
,"Florence County, SC","45041","35-39 years","35-39",181
,"Florence County, SC","45041","40-44 years","40-44",31
,"Florence County, SC","45041","45-49 years","45-49",Suppressed
,"Florence County, SC","45041","50 years and over","50+",0
,"Greenville County, SC","45045","Under 15 years","15",Suppressed
,"Greenville County, SC","45045","15-19 years","15-19",319
,"Greenville County, SC","45045","20-24 years","20-24",1165
,"Greenville County, SC","45045","25-29 years","25-29",1802
,"Greenville County, SC","45045","30-34 years","30-34",1888
,"Greenville County, SC","45045","35-39 years","35-39",906
,"Greenville County, SC","45045","40-44 years","40-44",166
,"Greenville County, SC","45045","45-49 years","45-49",Suppressed
,"Greenville County, SC","45045","50 years and over","50+",Suppressed
,"Horry County, SC","45051","Under 15 years","15",0
,"Horry County, SC","45051","15-19 years","15-19",203
,"Horry County, SC","45051","20-24 years","20-24",701
,"Horry County, SC","45051","25-29 years","25-29",950
,"Horry County, SC","45051","30-34 years","30-34",806
,"Horry County, SC","45051","35-39 years","35-39",399
,"Horry County, SC","45051","40-44 years","40-44",93
,"Horry County, SC","45051","45-49 years","45-49",Suppressed
,"Horry County, SC","45051","50 years and over","50+",0
,"Lexington County, SC","45063","Under 15 years","15",0
,"Lexington County, SC","45063","15-19 years","15-19",170
,"Lexington County, SC","45063","20-24 years","20-24",648
,"Lexington County, SC","45063","25-29 years","25-29",1050
,"Lexington County, SC","45063","30-34 years","30-34",836
,"Lexington County, SC","45063","35-39 years","35-39",413
,"Lexington County, SC","45063","40-44 years","40-44",72
,"Lexington County, SC","45063","45-49 years","45-49",Suppressed
,"Lexington County, SC","45063","50 years and over","50+",0
,"Pickens County, SC","45077","Under 15 years","15",Suppressed
,"Pickens County, SC","45077","15-19 years","15-19",93
,"Pickens County, SC","45077","20-24 years","20-24",318
,"Pickens County, SC","45077","25-29 years","25-29",430
,"Pickens County, SC","45077","30-34 years","30-34",292
,"Pickens County, SC","45077","35-39 years","35-39",126
,"Pickens County, SC","45077","40-44 years","40-44",23
,"Pickens County, SC","45077","45-49 years","45-49",Suppressed
,"Pickens County, SC","45077","50 years and over","50+",0
,"Richland County, SC","45079","Under 15 years","15",Suppressed
,"Richland County, SC","45079","15-19 years","15-19",212
,"Richland County, SC","45079","20-24 years","20-24",904
,"Richland County, SC","45079","25-29 years","25-29",1474
,"Richland County, SC","45079","30-34 years","30-34",1409
,"Richland County, SC","45079","35-39 years","35-39",689
,"Richland County, SC","45079","40-44 years","40-44",139
,"Richland County, SC","45079","45-49 years","45-49",Suppressed
,"Richland County, SC","45079","50 years and over","50+",Suppressed
,"Spartanburg County, SC","45083","Under 15 years","15",Suppressed
,"Spartanburg County, SC","45083","15-19 years","15-19",229
,"Spartanburg County, SC","45083","20-24 years","20-24",934
,"Spartanburg County, SC","45083","25-29 years","25-29",1289
