"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Benton County, WA","53005","American Indian or Alaska Native","1002-5",31
,"Benton County, WA","53005","Asian","A",101
,"Benton County, WA","53005","Black or African American","2054-5",67
,"Benton County, WA","53005","Native Hawaiian or Other Pacific Islander","NHOPI",14
,"Benton County, WA","53005","White","2106-3",2277
,"Benton County, WA","53005","More than one race","M",61
,"Benton County, WA","53005","Unknown or Not Stated","UNK",0
,"Benton County, WA","53005","Not Available","NA",0
,"Benton County, WA","53005","Not Reported","NR",0
,"Clark County, WA","53011","American Indian or Alaska Native","1002-5",40
,"Clark County, WA","53011","Asian","A",278
,"Clark County, WA","53011","Black or African American","2054-5",144
,"Clark County, WA","53011","Native Hawaiian or Other Pacific Islander","NHOPI",114
,"Clark County, WA","53011","White","2106-3",4778
,"Clark County, WA","53011","More than one race","M",237
,"Clark County, WA","53011","Unknown or Not Stated","UNK",0
,"Clark County, WA","53011","Not Available","NA",0
,"Clark County, WA","53011","Not Reported","NR",0
,"Cowlitz County, WA","53015","American Indian or Alaska Native","1002-5",23
,"Cowlitz County, WA","53015","Asian","A",21
,"Cowlitz County, WA","53015","Black or African American","2054-5",15
,"Cowlitz County, WA","53015","Native Hawaiian or Other Pacific Islander","NHOPI",20
,"Cowlitz County, WA","53015","White","2106-3",1102
,"Cowlitz County, WA","53015","More than one race","M",57
,"Cowlitz County, WA","53015","Unknown or Not Stated","UNK",0
,"Cowlitz County, WA","53015","Not Available","NA",0
,"Cowlitz County, WA","53015","Not Reported","NR",0
,"King County, WA","53033","American Indian or Alaska Native","1002-5",215
,"King County, WA","53033","Asian","A",5902
,"King County, WA","53033","Black or African American","2054-5",2423
,"King County, WA","53033","Native Hawaiian or Other Pacific Islander","NHOPI",496
,"King County, WA","53033","White","2106-3",14005
,"King County, WA","53033","More than one race","M",1072
,"King County, WA","53033","Unknown or Not Stated","UNK",0
,"King County, WA","53033","Not Available","NA",0
,"King County, WA","53033","Not Reported","NR",0
,"Kitsap County, WA","53035","American Indian or Alaska Native","1002-5",58
,"Kitsap County, WA","53035","Asian","A",157
,"Kitsap County, WA","53035","Black or African American","2054-5",130
,"Kitsap County, WA","53035","Native Hawaiian or Other Pacific Islander","NHOPI",40
,"Kitsap County, WA","53035","White","2106-3",2342
,"Kitsap County, WA","53035","More than one race","M",226
,"Kitsap County, WA","53035","Unknown or Not Stated","UNK",0
,"Kitsap County, WA","53035","Not Available","NA",0
,"Kitsap County, WA","53035","Not Reported","NR",0
,"Pierce County, WA","53053","American Indian or Alaska Native","1002-5",196
,"Pierce County, WA","53053","Asian","A",776
,"Pierce County, WA","53053","Black or African American","2054-5",944
,"Pierce County, WA","53053","Native Hawaiian or Other Pacific Islander","NHOPI",403
,"Pierce County, WA","53053","White","2106-3",7783
,"Pierce County, WA","53053","More than one race","M",952
,"Pierce County, WA","53053","Unknown or Not Stated","UNK",0
,"Pierce County, WA","53053","Not Available","NA",0
,"Pierce County, WA","53053","Not Reported","NR",0
,"Skagit County, WA","53057","American Indian or Alaska Native","1002-5",36
,"Skagit County, WA","53057","Asian","A",34
,"Skagit County, WA","53057","Black or African American","2054-5",14
,"Skagit County, WA","53057","Native Hawaiian or Other Pacific Islander","NHOPI",16
,"Skagit County, WA","53057","White","2106-3",1257
,"Skagit County, WA","53057","More than one race","M",36
,"Skagit County, WA","53057","Unknown or Not Stated","UNK",0
,"Skagit County, WA","53057","Not Available","NA",0
,"Skagit County, WA","53057","Not Reported","NR",0
,"Snohomish County, WA","53061","American Indian or Alaska Native","1002-5",140
,"Snohomish County, WA","53061","Asian","A",1571
,"Snohomish County, WA","53061","Black or African American","2054-5",505
,"Snohomish County, WA","53061","Native Hawaiian or Other Pacific Islander","NHOPI",107
,"Snohomish County, WA","53061","White","2106-3",6875
,"Snohomish County, WA","53061","More than one race","M",469
,"Snohomish County, WA","53061","Unknown or Not Stated","UNK",0
,"Snohomish County, WA","53061","Not Available","NA",0
,"Snohomish County, WA","53061","Not Reported","NR",0
,"Spokane County, WA","53063","American Indian or Alaska Native","1002-5",109
,"Spokane County, WA","53063","Asian","A",145
,"Spokane County, WA","53063","Black or African American","2054-5",147
,"Spokane County, WA","53063","Native Hawaiian or Other Pacific Islander","NHOPI",113
,"Spokane County, WA","53063","White","2106-3",5054
,"Spokane County, WA","53063","More than one race","M",259
,"Spokane County, WA","53063","Unknown or Not Stated","UNK",0
,"Spokane County, WA","53063","Not Available","NA",0
,"Spokane County, WA","53063","Not Reported","NR",0
,"Thurston County, WA","53067","American Indian or Alaska Native","1002-5",57
,"Thurston County, WA","53067","Asian","A",214
,"Thurston County, WA","53067","Black or African American","2054-5",144
,"Thurston County, WA","53067","Native Hawaiian or Other Pacific Islander","NHOPI",56
,"Thurston County, WA","53067","White","2106-3",2383
,"Thurston County, WA","53067","More than one race","M",206
,"Thurston County, WA","53067","Unknown or Not Stated","UNK",0
,"Thurston County, WA","53067","Not Available","NA",0
,"Thurston County, WA","53067","Not Reported","NR",0
,"Whatcom County, WA","53073","American Indian or Alaska Native","1002-5",85
,"Whatcom County, WA","53073","Asian","A",92
,"Whatcom County, WA","53073","Black or African American","2054-5",24
,"Whatcom County, WA","53073","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Whatcom County, WA","53073","White","2106-3",1687
,"Whatcom County, WA","53073","More than one race","M",92
,"Whatcom County, WA","53073","Unknown or Not Stated","UNK",0
,"Whatcom County, WA","53073","Not Available","NA",0
,"Whatcom County, WA","53073","Not Reported","NR",0
,"Yakima County, WA","53077","American Indian or Alaska Native","1002-5",247
,"Yakima County, WA","53077","Asian","A",65
,"Yakima County, WA","53077","Black or African American","2054-5",114
,"Yakima County, WA","53077","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Yakima County, WA","53077","White","2106-3",2963
,"Yakima County, WA","53077","More than one race","M",90
,"Yakima County, WA","53077","Unknown or Not Stated","UNK",0
,"Yakima County, WA","53077","Not Available","NA",0
,"Yakima County, WA","53077","Not Reported","NR",0
,"Unidentified Counties, WA","53999","American Indian or Alaska Native","1002-5",466
,"Unidentified Counties, WA","53999","Asian","A",313
,"Unidentified Counties, WA","53999","Black or African American","2054-5",267
,"Unidentified Counties, WA","53999","Native Hawaiian or Other Pacific Islander","NHOPI",48
,"Unidentified Counties, WA","53999","White","2106-3",10479
,"Unidentified Counties, WA","53999","More than one race","M",396
,"Unidentified Counties, WA","53999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, WA","53999","Not Available","NA",0
,"Unidentified Counties, WA","53999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Washington (53)"
"Year: 2019"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 6:41:11 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 6:41:11 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
